time,usage,demand,무효지상,무효진상,역률지상,역률진상
2017-05-22 15:00,6352.92,6403.68,2597.4,0,92.56,NA
2017-05-22 16:00,6480.36,6624,2733.12,0,92.14,NA
2017-05-22 17:00,6472.08,6575.04,2812.32,0,91.72,NA
2017-05-22 18:00,6199.56,6503.04,2676.96,0,91.81,NA
2017-05-22 19:00,6468.48,6615.36,2807.64,0,91.73,NA
2017-05-22 20:00,6554.52,6639.84,2818.08,0,91.87,NA
2017-05-22 21:00,6592.32,6828.48,2772.36,0,92.18,NA
2017-05-22 22:00,6436.8,6501.6,2609.64,0,92.67,NA
2017-05-22 23:00,6458.04,6517.44,2625.84,0,92.64,NA
2017-05-23 0:00,6343.2,6350.4,2604.96,0,NA,100
2017-05-23 1:00,6342.12,6384.96,2623.68,0,NA,100
2017-05-23 2:00,6251.4,6314.4,2531.52,0,NA,100
2017-05-23 3:00,6355.44,6390.72,2589.84,0,NA,100
2017-05-23 4:00,6339.96,6387.84,2588.76,0,NA,100
2017-05-23 5:00,6164.64,6210.72,2617.56,0,NA,100
2017-05-23 6:00,6426.36,6530.4,2763.36,0,NA,100
2017-05-23 7:00,6550.92,6779.52,2779.56,0,NA,100
2017-05-23 8:00,6620.04,6707.52,2799.72,0,NA,100
2017-05-23 9:00,6574.32,6681.6,2767.68,0,NA,100
2017-05-23 10:00,6538.68,6759.36,2795.76,0,91.95,NA
2017-05-23 11:00,6629.04,6798.24,2825.28,0,91.99,NA
2017-05-23 12:00,6619.68,6657.12,2847.24,0,91.86,NA
2017-05-23 13:00,6278.04,6495.84,2744.28,0,91.63,NA
2017-05-23 14:00,6427.8,6589.44,2752.92,0,91.92,NA
2017-05-23 15:00,6396.12,6516,2602.44,0,92.63,NA
2017-05-23 16:00,6379.2,6547.68,2591.64,0,92.65,NA
2017-05-23 17:00,6219.72,6377.76,2566.8,0,92.44,NA
2017-05-23 18:00,6288.12,6311.52,2592,0,92.45,NA
2017-05-23 19:00,6291,6395.04,2600.28,0,92.42,NA
2017-05-23 20:00,6305.76,6409.44,2593.44,0,92.48,NA
2017-05-23 21:00,6205.32,6539.04,2513.16,0,92.69,NA
2017-05-23 22:00,6323.4,6433.92,2551.32,0,92.74,NA
2017-05-23 23:00,6370.2,6439.68,2608.92,0,92.54,NA
2017-05-24 0:00,6400.08,6596.64,2656.08,0,NA,100
2017-05-24 1:00,6289.56,6379.2,2607.84,0,NA,100
2017-05-24 2:00,6445.44,6505.92,2629.44,0,NA,100
2017-05-24 3:00,6567.84,6743.52,2737.8,0,NA,100
2017-05-24 4:00,6633.36,6667.2,2839.32,0,NA,100
2017-05-24 5:00,6641.28,6697.44,2903.4,0,NA,100
2017-05-24 6:00,6634.8,6687.36,2898.72,0,NA,100
2017-05-24 7:00,6563.16,6606.72,2831.4,0,NA,100
2017-05-24 8:00,6636.96,6809.76,2813.04,0,NA,100
2017-05-24 9:00,6428.52,6739.2,2670.12,0,NA,100
2017-05-24 10:00,6197.76,6478.56,2515.68,0,92.66,NA
2017-05-24 11:00,6016.68,6099.84,2441.88,0,92.66,NA
2017-05-24 12:00,6285.96,6324.48,2577.24,0,92.53,NA
2017-05-24 13:00,6347.88,6432.48,2620.44,0,92.43,NA
2017-05-24 14:00,6345.36,6403.68,2589.84,0,92.59,NA
2017-05-24 15:00,6290.64,6431.04,2621.52,0,92.31,NA
2017-05-24 16:00,6377.76,6408,2677.68,0,92.2,NA
2017-05-24 17:00,6489.36,6655.68,2828.88,0,91.67,NA
2017-05-24 18:00,6469.56,6559.2,2825.28,0,91.64,NA
2017-05-24 19:00,6528.24,6625.44,2825.28,0,91.77,NA
2017-05-24 20:00,6393.24,6599.52,2709,0,92.08,NA
2017-05-24 21:00,6610.32,6755.04,2778.12,0,92.19,NA
2017-05-24 22:00,6500.16,6603.84,2682.36,0,92.44,NA
2017-05-24 23:00,6255.72,6416.64,2560.68,0,92.55,NA
2017-05-25 0:00,6224.04,6261.12,2532.6,0,NA,100
2017-05-25 1:00,6243.12,6264,2571.12,0,NA,100
2017-05-25 2:00,6437.16,6518.88,2658.96,0,NA,100
2017-05-25 3:00,6203.52,6490.08,2599.2,0,NA,100
2017-05-25 4:00,6481.44,6638.4,2741.76,0,NA,100
2017-05-25 5:00,6563.16,6642.72,2802.24,0,NA,100
2017-05-25 6:00,6572.52,6687.36,2853.72,0,NA,100
2017-05-25 7:00,6399,6523.2,2688.12,0,NA,100
2017-05-25 8:00,6219.36,6347.52,2530.08,0,NA,100
2017-05-25 9:00,6301.08,6367.68,2496.24,0,NA,100
2017-05-25 10:00,5573.88,5751.36,2253.24,0,92.71,NA
2017-05-25 11:00,6128.64,6190.56,2444.04,0,92.89,NA
2017-05-25 12:00,6123.6,6219.36,2500.56,0,92.58,NA
2017-05-25 13:00,6147.72,6287.04,2516.76,0,92.55,NA
2017-05-25 14:00,6153.48,6220.8,2503.44,0,92.63,NA
2017-05-25 15:00,5999.76,6143.04,2560.68,0,91.97,NA
2017-05-25 16:00,6271.92,6452.64,2647.8,0,92.13,NA
2017-05-25 17:00,6456.6,6570.72,2750.4,0,92,NA
2017-05-25 18:00,6404.4,6517.44,2716.92,0,92.06,NA
2017-05-25 19:00,6329.52,6405.12,2687.76,0,92.05,NA
2017-05-25 20:00,6438.96,6655.68,2735.28,0,92.04,NA
2017-05-25 21:00,6490.08,6644.16,2770.56,0,91.97,NA
2017-05-25 22:00,6390.72,6420.96,2570.04,0,92.78,NA
2017-05-25 23:00,6176.52,6246.72,2555.64,0,92.4,NA
2017-05-26 0:00,6075,6173.28,2476.8,0,NA,100
2017-05-26 1:00,5812.2,5898.24,2428.56,0,NA,100
2017-05-26 2:00,6217.56,6269.76,2455.2,0,NA,100
2017-05-26 3:00,6210.72,6240.96,2495.88,0,NA,100
2017-05-26 4:00,6138,6256.8,2488.68,0,NA,100
2017-05-26 5:00,6076.8,6207.84,2576.88,0,NA,100
2017-05-26 6:00,6211.8,6278.4,2690.28,0,NA,100
2017-05-26 7:00,6357.96,6426.72,2720.52,0,NA,100
2017-05-26 8:00,6584.4,6755.04,2770.56,0,NA,100
2017-05-26 9:00,6559.56,6612.48,2712.6,0,NA,100
2017-05-26 10:00,6453.36,6524.64,2672.64,0,92.39,NA
2017-05-26 11:00,6309,6435.36,2547.72,0,92.72,NA
2017-05-26 12:00,5877,6030.72,2440.44,0,92.35,NA
2017-05-26 13:00,6006.96,6101.28,2493.36,0,92.36,NA
2017-05-26 14:00,6061.32,6186.24,2527.92,0,92.29,NA
2017-05-26 15:00,5991.12,6148.8,2458.44,0,92.51,NA
2017-05-26 16:00,6076.44,6114.24,2539.8,0,92.26,NA
2017-05-26 17:00,6243.48,6338.88,2548.8,0,92.58,NA
2017-05-26 18:00,6149.16,6305.76,2554.92,0,92.35,NA
2017-05-26 19:00,6009.12,6239.52,2422.8,0,92.75,NA
2017-05-26 20:00,6414.84,6524.64,2692.08,0,92.21,NA
2017-05-26 21:00,6544.44,6657.12,2732.04,0,92.28,NA
2017-05-26 22:00,6632.64,6691.68,2774.16,0,92.26,NA
2017-05-26 23:00,6541.56,6635.52,2754.36,0,92.16,NA
2017-05-27 0:00,6545.52,6688.8,2760.48,0,NA,100
2017-05-27 1:00,6299.28,6354.72,2610.72,0,NA,100
2017-05-27 2:00,6241.32,6330.24,2478.96,0,NA,100
2017-05-27 3:00,6305.76,6402.24,2546.64,0,NA,100
2017-05-27 4:00,6333.48,6441.12,2633.04,0,NA,100
2017-05-27 5:00,6200.28,6266.88,2594.88,0,NA,100
2017-05-27 6:00,6276.96,6327.36,2608.2,0,NA,100
2017-05-27 7:00,6148.08,6251.04,2522.52,0,NA,100
2017-05-27 8:00,6244.92,6422.4,2621.16,0,NA,100
2017-05-27 9:00,6559.92,6619.68,2716.2,0,NA,100
2017-05-27 10:00,6597,6644.16,2805.48,0,92.02,NA
2017-05-27 11:00,6202.8,6514.56,2693.16,0,91.73,NA
2017-05-27 12:00,6208.92,6318.72,2775.24,0,91.3,NA
2017-05-27 13:00,6575.04,6657.12,2834.28,0,91.83,NA
2017-05-27 14:00,6639.84,6684.48,2835,0,91.97,NA
2017-05-27 15:00,6421.32,6508.8,2653.2,0,92.42,NA
2017-05-27 16:00,6274.44,6431.04,2575.08,0,92.51,NA
2017-05-27 17:00,6257.88,6314.4,2662.92,0,92.02,NA
2017-05-27 18:00,5910.84,6132.96,2487.96,0,92.17,NA
2017-05-27 19:00,6169.68,6297.12,2492.64,0,92.72,NA
2017-05-27 20:00,6293.16,6383.52,2567.16,0,92.59,NA
2017-05-27 21:00,6315.84,6429.6,2590.92,0,92.52,NA
2017-05-27 22:00,6346.08,6449.76,2613.6,0,92.47,NA
2017-05-27 23:00,6305.04,6501.6,2594.52,0,92.48,NA
2017-05-28 0:00,5861.52,5974.56,2486.16,0,NA,100
2017-05-28 1:00,5992.2,6084,2531.52,0,NA,100
2017-05-28 2:00,6453.72,6586.56,2725.56,0,NA,100
2017-05-28 3:00,6535.08,6564.96,2744.64,0,NA,100
2017-05-28 4:00,6469.92,6505.92,2758.32,0,NA,100
2017-05-28 5:00,6267.96,6438.24,2660.04,0,NA,100
2017-05-28 6:00,6088.68,6115.68,2601.36,0,NA,100
2017-05-28 7:00,6162.48,6274.08,2635.92,0,NA,100
2017-05-28 8:00,6226.92,6334.56,2663.64,0,NA,100
2017-05-28 9:00,6188.4,6458.4,2572.2,0,NA,100
2017-05-28 10:00,5439.96,5667.84,2292.84,0,92.15,NA
2017-05-28 11:00,5200.56,5251.68,2130.84,0,92.53,NA
2017-05-28 12:00,5479.92,5644.8,2200.32,0,92.8,NA
2017-05-28 13:00,5454.72,5657.76,2185.56,0,92.83,NA
2017-05-28 14:00,5293.44,5526.72,2004.84,0,93.52,NA
2017-05-28 15:00,4306.68,4786.56,1550.52,0,94.09,NA
2017-05-28 16:00,3253.68,3360.96,979.56,0,95.75,NA
2017-05-28 17:00,2138.4,2656.8,591.48,0,96.38,NA
2017-05-28 18:00,1715.4,1841.76,497.16,0,96.05,NA
2017-05-28 19:00,1640.52,1723.68,503.64,0,95.6,NA
2017-05-28 20:00,1561.32,1674.72,493.92,0,95.34,NA
2017-05-28 21:00,1615.68,1641.6,471.6,0,95.99,NA
2017-05-28 22:00,1687.68,1694.88,489.24,0,96.05,NA
2017-05-28 23:00,1636.92,1681.92,457.92,0,96.3,NA
2017-05-29 0:00,1683,1746.72,489.6,0,NA,100
2017-05-29 1:00,1657.8,1694.88,475.92,0,NA,100
2017-05-29 2:00,1706.04,1766.88,476.28,0,NA,100
2017-05-29 3:00,1587.24,1599.84,469.08,0,NA,100
2017-05-29 4:00,1527.84,1540.8,468.72,0,NA,100
2017-05-29 5:00,1721.16,1752.48,503.64,0,NA,100
2017-05-29 6:00,1715.04,1743.84,505.44,0,NA,100
2017-05-29 7:00,1947.24,2013.12,573.84,0,NA,100
2017-05-29 8:00,2334.6,2685.6,706.32,0,NA,100
2017-05-29 9:00,4055.04,4482.72,1464.48,0,NA,100
2017-05-29 10:00,5583.96,6075.36,2013.48,0,94.07,NA
2017-05-29 11:00,6338.16,6419.52,2416.68,0,93.44,NA
2017-05-29 12:00,6352.2,6474.24,2553.48,0,92.78,NA
2017-05-29 13:00,6301.8,6439.68,2582.28,0,92.53,NA
2017-05-29 14:00,6444.36,6539.04,2635.2,0,92.56,NA
2017-05-29 15:00,6478.2,6563.52,2703.24,0,92.29,NA
2017-05-29 16:00,6354.36,6488.64,2704.68,0,92.01,NA
2017-05-29 17:00,6233.4,6518.88,2670.48,0,91.92,NA
2017-05-29 18:00,6536.16,6599.52,2834.64,0,91.74,NA
2017-05-29 19:00,6504.48,6622.56,2823.48,0,91.73,NA
2017-05-29 20:00,6618.6,6684.48,2865.24,0,91.77,NA
2017-05-29 21:00,6501.6,6566.4,2696.04,0,92.37,NA
2017-05-29 22:00,6378.12,6488.64,2675.16,0,92.22,NA
2017-05-29 23:00,6355.08,6387.84,2624.4,0,92.43,NA
2017-05-30 0:00,6228,6320.16,2588.4,0,NA,100
2017-05-30 1:00,6291,6406.56,2605.68,0,NA,100
2017-05-30 2:00,6388.2,6501.6,2583.36,0,NA,100
2017-05-30 3:00,6325.2,6436.8,2607.12,0,NA,100
2017-05-30 4:00,6094.8,6194.88,2574.72,0,NA,100
2017-05-30 5:00,6394.68,6586.56,2718.36,0,NA,100
2017-05-30 6:00,6606,6700.32,2841.48,0,NA,100
2017-05-30 7:00,6680.88,6791.04,2828.16,0,NA,100
2017-05-30 8:00,6449.04,6503.04,2602.08,0,NA,100
2017-05-30 9:00,6347.52,6456.96,2566.08,0,NA,100
2017-05-30 10:00,6259.32,6298.56,2532.6,0,92.7,NA
2017-05-30 11:00,6329.88,6386.4,2545.56,0,92.78,NA
2017-05-30 12:00,6191.28,6367.68,2613.24,0,92.13,NA
2017-05-30 13:00,6303.24,6484.32,2755.44,0,91.63,NA
2017-05-30 14:00,6629.4,6726.24,2786.4,0,92.19,NA
2017-05-30 15:00,6591.96,6664.32,2785.32,0,92.11,NA
2017-05-30 16:00,6589.8,6704.64,2820.6,0,91.93,NA
2017-05-30 17:00,6300,6330.24,2664,0,92.1,NA
2017-05-30 18:00,6112.44,6269.76,2558.88,0,92.24,NA
2017-05-30 19:00,6239.88,6307.2,2592.36,0,92.35,NA
2017-05-30 20:00,6272.64,6361.92,2588.04,0,92.44,NA
2017-05-30 21:00,6414.48,6464.16,2654.64,0,92.4,NA
2017-05-30 22:00,6308.28,6369.12,2557.08,0,92.68,NA
2017-05-30 23:00,6327.36,6353.28,2586.24,0,92.57,NA
2017-05-31 0:00,6332.4,6423.84,2648.88,0,NA,100
2017-05-31 1:00,6171.84,6310.08,2675.16,0,NA,100
2017-05-31 2:00,6509.88,6629.76,2802.24,0,NA,100
2017-05-31 3:00,6607.44,6678.72,2851.2,0,NA,100
2017-05-31 4:00,6578.64,6616.8,2858.76,0,NA,100
2017-05-31 5:00,6600.24,6719.04,2882.52,0,NA,100
2017-05-31 6:00,6587.64,6678.72,2846.16,0,NA,100
2017-05-31 7:00,6527.52,6599.52,2765.88,0,NA,100
2017-05-31 8:00,6487.2,6556.32,2695.32,0,NA,100
2017-05-31 9:00,6445.08,6553.44,2640.6,0,NA,100
2017-05-31 10:00,6486.48,6546.24,2625.12,0,92.7,NA
2017-05-31 11:00,6452.28,6471.36,2692.44,0,92.29,NA
2017-05-31 12:00,6375.24,6419.52,2680.2,0,92.18,NA
2017-05-31 13:00,6296.04,6392.16,2660.76,0,92.11,NA
2017-05-31 14:00,6270.12,6343.2,2599.92,0,92.37,NA
2017-05-31 15:00,6163.92,6225.12,2553.48,0,92.39,NA
2017-05-31 16:00,6164.28,6197.76,2609.28,0,92.09,NA
2017-05-31 17:00,6318,6497.28,2746.44,0,91.71,NA
2017-05-31 18:00,6472.44,6518.88,2843.28,0,91.56,NA
2017-05-31 19:00,6492.24,6566.4,2798.64,0,91.83,NA
2017-05-31 20:00,6546.6,6624,2784.96,0,92.02,NA
2017-05-31 21:00,6605.64,6710.4,2782.08,0,92.16,NA
2017-05-31 22:00,6419.52,6598.08,2733.48,0,92.01,NA
2017-05-31 23:00,6140.88,6382.08,2566.8,0,92.26,NA
2017-06-01 0:00,5940.72,6045.12,2538.72,0,NA,100
2017-06-01 1:00,5754.96,5860.8,2415.96,0,NA,100
2017-06-01 2:00,6106.68,6441.12,2500.92,0,NA,100
2017-06-01 3:00,6436.8,6508.8,2682,0,NA,100
2017-06-01 4:00,6330.6,6449.76,2647.08,0,NA,100
2017-06-01 5:00,6173.64,6194.88,2640.96,0,NA,100
2017-06-01 6:00,5996.52,6130.08,2497.68,0,NA,100
2017-06-01 7:00,6157.08,6300,2580.84,0,NA,100
2017-06-01 8:00,6494.4,6667.2,2733.84,0,NA,100
2017-06-01 9:00,6633.36,6749.28,2772.36,0,NA,100
2017-06-01 10:00,6645.6,6742.08,2849.04,0,91.91,NA
2017-06-01 11:00,6571.44,6704.64,2839.68,0,91.8,NA
2017-06-01 12:00,6472.08,6539.04,2804.04,0,91.76,NA
2017-06-01 13:00,6229.8,6377.76,2680.92,0,91.86,NA
2017-06-01 14:00,6010.56,6131.52,2499.84,0,92.33,NA
2017-06-01 15:00,6400.8,6503.04,2641.68,0,92.44,NA
2017-06-01 16:00,6278.04,6383.52,2650.32,0,92.13,NA
2017-06-01 17:00,6227.28,6265.44,2695.68,0,91.77,NA
2017-06-01 18:00,6029.28,6151.68,2554.92,0,92.07,NA
2017-06-01 19:00,5938.92,6048,2502.36,0,92.15,NA
2017-06-01 20:00,5976.72,6026.4,2480.76,0,92.36,NA
2017-06-01 21:00,6142.32,6287.04,2556.72,0,92.32,NA
2017-06-01 22:00,6486.12,6596.64,2746.08,0,92.09,NA
2017-06-01 23:00,6489,6543.36,2774.52,0,91.95,NA
2017-06-02 0:00,6243.48,6454.08,2682.72,0,NA,100
2017-06-02 1:00,6235.2,6318.72,2690.64,0,NA,100
2017-06-02 2:00,6569.64,6685.92,2713.68,0,NA,100
2017-06-02 3:00,6457.32,6621.12,2726.64,0,NA,100
2017-06-02 4:00,6177.6,6215.04,2599.56,0,NA,100
2017-06-02 5:00,5933.52,5947.2,2478.24,0,NA,100
2017-06-02 6:00,6131.88,6212.16,2518.92,0,NA,100
2017-06-02 7:00,6175.44,6276.96,2498.4,0,NA,100
2017-06-02 8:00,6272.28,6337.44,2558.88,0,NA,100
2017-06-02 9:00,6282.36,6445.44,2541.96,0,NA,100
2017-06-02 10:00,6187.68,6373.44,2518.2,0,92.62,NA
2017-06-02 11:00,6089.4,6176.16,2531.88,0,92.34,NA
2017-06-02 12:00,6335.64,6530.4,2741.4,0,91.78,NA
2017-06-02 13:00,6492.6,6557.76,2851.92,0,91.56,NA
2017-06-02 14:00,6600.24,6636.96,2782.08,0,92.15,NA
2017-06-02 15:00,6607.08,6694.56,2817,0,91.99,NA
2017-06-02 16:00,6504.84,6582.24,2792.52,0,91.89,NA
2017-06-02 17:00,6328.08,6448.32,2677.68,0,92.09,NA
2017-06-02 18:00,6230.88,6265.44,2630.16,0,92.13,NA
2017-06-02 19:00,6207.12,6259.68,2615.04,0,92.16,NA
2017-06-02 20:00,6248.88,6379.2,2577.96,0,92.44,NA
2017-06-02 21:00,6306.84,6347.52,2603.52,0,92.43,NA
2017-06-02 22:00,6207.48,6337.44,2552.4,0,92.49,NA
2017-06-02 23:00,5953.32,6264,2456.28,0,92.44,NA
2017-06-03 0:00,5911.92,5960.16,2425.32,0,NA,100
2017-06-03 1:00,5986.8,6203.52,2492.28,0,NA,100
2017-06-03 2:00,6315.84,6390.72,2581.92,0,NA,100
2017-06-03 3:00,6541.56,6642.72,2742.84,0,NA,100
2017-06-03 4:00,6471.72,6524.64,2770.56,0,NA,100
2017-06-03 5:00,6514.2,6563.52,2794.68,0,NA,100
2017-06-03 6:00,6401.52,6524.64,2737.8,0,NA,100
2017-06-03 7:00,6270.12,6338.88,2684.88,0,NA,100
2017-06-03 8:00,6224.76,6374.88,2629.44,0,NA,100
2017-06-03 9:00,6096.96,6124.32,2461.32,0,NA,100
2017-06-03 10:00,5933.16,6366.24,2426.76,0,92.56,NA
2017-06-03 11:00,4984.56,5569.92,2035.8,0,92.58,NA
2017-06-03 12:00,5792.04,5889.6,2399.76,0,92.38,NA
2017-06-03 13:00,6054.12,6151.68,2556.72,0,92.12,NA
2017-06-03 14:00,6202.44,6261.12,2602.8,0,92.21,NA
2017-06-03 15:00,6157.44,6367.68,2592,0,92.17,NA
2017-06-03 16:00,5902.2,5952.96,2528.64,0,91.92,NA
2017-06-03 17:00,6159.96,6400.8,2721.24,0,91.47,NA
2017-06-03 18:00,6362.28,6393.6,2803.68,0,91.51,NA
2017-06-03 19:00,6455.52,6500.16,2811.96,0,91.68,NA
2017-06-03 20:00,6582.96,6697.44,2789.28,0,92.08,NA
2017-06-03 21:00,6535.44,6719.04,2723.76,0,92.3,NA
2017-06-03 22:00,6279.48,6435.36,2602.8,0,92.38,NA
2017-06-03 23:00,5582.52,5729.76,2321.28,0,92.34,NA
2017-06-04 0:00,5755.68,5999.04,2345.4,0,NA,100
2017-06-04 1:00,6179.04,6354.72,2527.92,0,NA,100
2017-06-04 2:00,6211.8,6390.72,2552.04,0,NA,100
2017-06-04 3:00,6107.04,6256.8,2600.64,0,NA,100
2017-06-04 4:00,5540.04,5909.76,2327.4,0,NA,100
2017-06-04 5:00,5313.24,5531.04,2036.52,0,NA,100
2017-06-04 6:00,4739.4,5052.96,1706.04,0,NA,100
2017-06-04 7:00,3895.56,4132.8,1296.72,0,NA,100
2017-06-04 8:00,2607.12,2780.64,743.76,0,NA,100
2017-06-04 9:00,2185.92,2324.16,594.36,0,NA,100
2017-06-04 10:00,2004.48,2060.64,512.28,0,96.89,NA
2017-06-04 11:00,2089.44,2214.72,551.88,0,96.68,NA
2017-06-04 12:00,2283.48,2350.08,603,0,96.69,NA
2017-06-04 13:00,2292.84,2352.96,619.92,0,96.53,NA
2017-06-04 14:00,2268.36,2302.56,637.2,0,96.27,NA
2017-06-04 15:00,2243.16,2292.48,654.84,0,95.99,NA
2017-06-04 16:00,2264.04,2275.2,639.72,0,96.23,NA
2017-06-04 17:00,2027.52,2292.48,565.2,0,96.33,NA
2017-06-04 18:00,1765.8,1784.16,596.88,0,94.73,NA
2017-06-04 19:00,1693.8,1755.36,574.2,0,94.71,NA
2017-06-04 20:00,1668.96,1739.52,488.88,0,95.97,NA
2017-06-04 21:00,1612.08,1640.16,512.28,0,95.3,NA
2017-06-04 22:00,1642.32,1689.12,538.56,0,95.02,NA
2017-06-04 23:00,1658.16,1746.72,537.48,0,95.13,NA
2017-06-05 0:00,1789.56,1821.6,519.12,0,NA,100
2017-06-05 1:00,1698.12,1791.36,563.76,0,NA,100
2017-06-05 2:00,1680.48,1748.16,596.88,0,NA,100
2017-06-05 3:00,1775.16,1882.08,559.08,0,NA,100
2017-06-05 4:00,1710,1762.56,590.4,0,NA,100
2017-06-05 5:00,1779.48,1936.8,599.4,0,NA,100
2017-06-05 6:00,1794.96,1890.72,563.76,0,NA,100
2017-06-05 7:00,1756.8,1883.52,519.48,0,NA,100
2017-06-05 8:00,2362.68,2916,709.56,0,NA,100
2017-06-05 9:00,4765.32,4949.28,1666.8,0,NA,100
2017-06-05 10:00,5474.16,5827.68,2082.96,0,93.46,NA
2017-06-05 11:00,6243.48,6341.76,2473.92,0,92.97,NA
2017-06-05 12:00,6306.48,6396.48,2540.16,0,92.76,NA
2017-06-05 13:00,6389.28,6441.12,2634.12,0,92.45,NA
2017-06-05 14:00,6432.48,6541.92,2659.32,0,92.41,NA
2017-06-05 15:00,6193.08,6272.64,2580.12,0,92.31,NA
2017-06-05 16:00,6289.56,6353.28,2610,0,92.36,NA
2017-06-05 17:00,6141.96,6225.12,2621.52,0,91.97,NA
2017-06-05 18:00,5924.16,6027.84,2540.16,0,91.91,NA
2017-06-05 19:00,6122.88,6199.2,2607.48,0,92,NA
2017-06-05 20:00,6559.92,6719.04,2763.72,0,92.16,NA
2017-06-05 21:00,6658.92,6685.92,2803.68,0,92.16,NA
2017-06-05 22:00,6637.32,6766.56,2840.76,0,91.93,NA
2017-06-05 23:00,6474.6,6559.2,2797.2,0,91.8,NA
2017-06-06 0:00,6270.12,6374.88,2668.68,0,NA,100
2017-06-06 1:00,6224.04,6271.2,2648.16,0,NA,100
2017-06-06 2:00,6309.36,6369.12,2584.8,0,NA,100
2017-06-06 3:00,6223.32,6366.24,2552.76,0,NA,100
2017-06-06 4:00,6414.84,6490.08,2647.44,0,NA,100
2017-06-06 5:00,6184.44,6243.84,2613.6,0,NA,100
2017-06-06 6:00,6177.96,6287.04,2595.96,0,NA,100
2017-06-06 7:00,5907.6,6135.84,2480.04,0,NA,100
2017-06-06 8:00,6090.48,6233.76,2538.36,0,NA,100
2017-06-06 9:00,6041.88,6118.56,2521.44,0,NA,100
2017-06-06 10:00,6315.84,6403.68,2672.64,0,92.09,NA
2017-06-06 11:00,6384.24,6478.56,2738.52,0,91.9,NA
2017-06-06 12:00,6498.72,6559.2,2783.52,0,91.92,NA
2017-06-06 13:00,6428.52,6559.2,2716.2,0,92.12,NA
2017-06-06 14:00,6282,6396.48,2573.28,0,92.54,NA
2017-06-06 15:00,6160.32,6216.48,2549.88,0,92.4,NA
2017-06-06 16:00,6265.08,6353.28,2593.44,0,92.4,NA
2017-06-06 17:00,6241.68,6310.08,2612.52,0,92.25,NA
2017-06-06 18:00,6273,6343.2,2601.72,0,92.37,NA
2017-06-06 19:00,6206.04,6253.92,2550.6,0,92.49,NA
2017-06-06 20:00,6276.6,6376.32,2599.92,0,92.39,NA
2017-06-06 21:00,6333.84,6497.28,2596.32,0,92.53,NA
2017-06-06 22:00,5985.72,6049.44,2482.2,0,92.37,NA
2017-06-06 23:00,5956.92,6148.8,2492.64,0,92.25,NA
2017-06-07 0:00,6251.4,6596.64,2642.04,0,NA,100
2017-06-07 1:00,6569.28,6624,2827.44,0,NA,100
2017-06-07 2:00,6646.32,6721.92,2791.08,0,NA,100
2017-06-07 3:00,6613.2,6730.56,2763.36,0,NA,100
2017-06-07 4:00,6319.8,6504.48,2602.8,0,NA,100
2017-06-07 5:00,6184.08,6275.52,2602.44,0,NA,100
2017-06-07 6:00,6123.24,6176.16,2601.72,0,NA,100
2017-06-07 7:00,6221.52,6281.28,2618.64,0,NA,100
2017-06-07 8:00,6232.32,6330.24,2579.4,0,NA,100
2017-06-07 9:00,6196.68,6422.4,2486.52,0,NA,100
2017-06-07 10:00,6013.08,6256.8,2478.6,0,92.45,NA
2017-06-07 11:00,6162.48,6212.16,2584.08,0,92.22,NA
2017-06-07 12:00,6095.88,6272.64,2606.76,0,91.95,NA
2017-06-07 13:00,6462,6770.88,2763.36,0,91.95,NA
2017-06-07 14:00,6586.2,6664.32,2750.04,0,92.28,NA
2017-06-07 15:00,6541.56,6593.76,2777.04,0,92.05,NA
2017-06-07 16:00,6294.6,6361.92,2625.48,0,92.29,NA
2017-06-07 17:00,6228.72,6338.88,2604.96,0,92.26,NA
2017-06-07 18:00,6152.04,6292.8,2579.4,0,92.22,NA
2017-06-07 19:00,6166.8,6333.12,2581.2,0,92.25,NA
2017-06-07 20:00,6351.84,6505.92,2625.48,0,92.42,NA
2017-06-07 21:00,6385.32,6441.12,2610.72,0,92.56,NA
2017-06-07 22:00,6264,6328.8,2556.36,0,92.59,NA
2017-06-07 23:00,6189.48,6383.52,2557.08,0,92.42,NA
2017-06-08 0:00,5997.6,6148.8,2507.76,0,NA,100
2017-06-08 1:00,5804.28,5921.28,2461.68,0,NA,100
2017-06-08 2:00,6004.44,6204.96,2532.96,0,NA,100
2017-06-08 3:00,6474.6,6608.16,2676.6,0,NA,100
2017-06-08 4:00,6440.76,6503.04,2730.6,0,NA,100
2017-06-08 5:00,6438.24,6497.28,2761.2,0,NA,100
2017-06-08 6:00,6247.44,6253.92,2618.28,0,NA,100
2017-06-08 7:00,6143.4,6249.6,2550.6,0,NA,100
2017-06-08 8:00,6248.88,6337.44,2584.08,0,NA,100
2017-06-08 9:00,6289.92,6376.32,2554.2,0,NA,100
2017-06-08 10:00,6194.16,6261.12,2515.68,0,92.65,NA
2017-06-08 11:00,6225.84,6307.2,2595.6,0,92.3,NA
2017-06-08 12:00,6179.4,6409.44,2680.92,0,91.74,NA
2017-06-08 13:00,6485.4,6681.6,2783.52,0,91.89,NA
2017-06-08 14:00,6551.28,6660,2765.52,0,92.13,NA
2017-06-08 15:00,6586.2,6743.52,2828.88,0,91.88,NA
2017-06-08 16:00,6382.08,6658.56,2690.64,0,92.15,NA
2017-06-08 17:00,6192.72,6308.64,2650.68,0,91.93,NA
2017-06-08 18:00,6112.08,6346.08,2562.48,0,92.22,NA
