납부자번호,고객명,ID,검침일(시간),주소,용도,설치번호,설비번호,비보정사용량,,,보정사용량,,,보정계수(평균),,,순간유량(평균 임시사용),,
,,,,,,,,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간,당시간,전시간,전일동시간
000209721489,춘의주공APT,10000144,2018-01-28 01,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3941,1.3934,1.416,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 02,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3945,1.3941,1.4176,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 03,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,107,0,55,139,0,73,1.307,1.3945,1.3183,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 04,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,210,107,224,279,139,300,1.3485,1.307,1.3448,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 05,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,131,210,162,174,279,218,1.3892,1.3485,1.4056,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 06,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,131,0,0,174,0,1.3909,1.3892,1.4124,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 07,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3909,1.3909,1.4137,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 08,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3911,1.3909,1.4153,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 09,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3918,1.3911,1.4173,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 10,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,39,0,0,51,0,0,1.2959,1.3918,1.4172,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 11,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,219,39,142,291,51,190,1.3297,1.2959,1.3161,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 12,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,113,219,210,149,291,281,1.3841,1.3297,1.3456,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 13,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,113,84,0,149,113,1.382,1.3841,1.4006,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 14,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3811,1.382,1.3984,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 15,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.381,1.3811,1.397,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 16,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3821,1.381,1.3957,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 17,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,51,0,55,66,0,72,1.2855,1.3821,1.3289,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 18,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,222,51,225,292,66,296,1.3136,1.2855,1.3279,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 19,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,182,222,188,241,292,250,1.3119,1.3136,1.3266,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 20,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,23,182,66,30,241,88,1.379,1.3119,1.3935,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 21,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,23,0,0,30,0,1.377,1.379,1.3933,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 22,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3756,1.377,1.3928,0,0,0
000209721489,춘의주공APT,10000144,2018-01-28 23,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3756,1.3756,1.393,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 00,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3763,1.3756,1.3934,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 01,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3782,1.3763,1.3941,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 02,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3795,1.3782,1.3945,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 03,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,165,0,107,216,0,139,1.3327,1.3795,1.307,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 04,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,191,165,210,254,216,279,1.3307,1.3327,1.3485,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 05,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,73,191,131,96,254,174,1.3887,1.3307,1.3892,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 06,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,73,0,0,96,0,1.3848,1.3887,1.3909,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 07,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3832,1.3848,1.3909,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 08,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3832,1.3832,1.3911,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 09,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3862,1.3832,1.3918,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 10,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,70,0,39,93,0,51,1.3073,1.3862,1.2959,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 11,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,215,70,219,287,93,291,1.3479,1.3073,1.3297,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 12,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,101,215,113,135,287,149,1.4063,1.3479,1.3841,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 13,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,101,0,0,135,0,1.4103,1.4063,1.382,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 14,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3994,1.4103,1.3811,0,0,0
000209721489,춘의주공APT,10000144,2018-01-29 15,경기 부천시 원미구 춘의동 237 춘의주공 101동,중앙난방용,6102695791,635510876,0,0,0,0,0,0,1.3939,1.3994,1.381,0,0,0
