ID,판매가,화면크기,형태,해상도,화면비율,LCD,LED,OLED,QLED,단자,부가기능
4135,830000,49,0,2160,1,0,1,0,0,4,6
4136,847880,49,0,2160,1,0,1,0,0,4,6
4137,850140,49,0,2160,1,0,1,0,0,4,6
4142,858450,49,0,2160,1,0,1,0,0,4,6
4143,862300,49,0,2160,1,0,1,0,0,4,6
4145,869650,49,0,2160,1,0,1,0,0,4,6
4146,876540,49,0,2160,1,0,1,0,0,4,6
4147,877500,49,0,2160,1,0,1,0,0,4,6
4151,889250,49,0,2160,1,0,1,0,0,4,6
4154,898310,49,0,2160,1,0,1,0,0,4,6
4163,810160,49,0,2160,1,0,1,0,0,4,6
4166,969100,49,0,2160,1,0,1,0,0,4,6
4168,980000,49,0,2160,1,0,1,0,0,4,6
4170,1040000,49,0,2160,1,0,1,0,0,4,6
4173,1102210,49,0,2160,1,0,1,0,0,4,6
4174,1105800,49,0,2160,1,0,1,0,0,4,6
4175,1109100,49,0,2160,1,0,1,0,0,4,6
4176,1153150,49,0,2160,1,0,1,0,0,4,6
4178,1162210,49,0,2160,1,0,1,0,0,4,6
4182,1261000,49,0,2160,1,0,1,0,0,4,6
4183,1880000,49,0,2160,1,0,1,0,0,4,6
4187,1962210,49,0,2160,1,0,1,0,0,4,6
4188,1969100,49,0,2160,1,0,1,0,0,4,6
4189,735000,49,0,2160,1,0,1,0,0,4,6
4190,958260,49,0,2160,1,0,1,0,0,4,6
4192,329000,49,0,2160,0,0,1,0,0,3,0
4196,362510,49,0,2160,0,0,1,0,0,3,0
4198,375060,49,0,2160,0,0,1,0,0,3,0
4200,411910,49,0,2160,0,0,1,0,0,3,0
4201,578890,49,0,2160,0,0,1,0,0,3,0
4207,705000,65,0,2160,0,0,1,0,0,5,1
4210,699000,65,0,2160,0,0,1,0,0,5,1
4211,756000,65,0,2160,0,0,1,0,0,5,1
4212,763110,65,0,2160,0,0,1,0,0,5,1
4215,799000,65,0,2160,0,0,1,0,0,5,1
4220,810000,65,0,2160,0,0,1,0,0,5,1
4221,811000,65,0,2160,0,0,1,0,0,5,1
4226,932000,65,0,2160,0,0,1,0,0,5,1
4231,734990,65,1,2160,1,0,1,0,0,5,2
4237,735100,65,1,2160,1,0,1,0,0,5,2
4243,809000,65,1,2160,1,0,1,0,0,5,2
4250,795840,65,1,2160,1,0,1,0,0,5,2
4251,832250,65,1,2160,1,0,1,0,0,5,2
4253,861420,65,1,2160,1,0,1,0,0,5,2
4254,872630,65,1,2160,1,0,1,0,0,5,2
4255,910420,65,1,2160,1,0,1,0,0,5,2
4257,920220,65,1,2160,1,0,1,0,0,5,2
4264,1711200,65,0,2160,0,0,1,0,0,2,2
4266,1711360,65,0,2160,0,0,1,0,0,2,2
4268,1830400,65,0,2160,0,0,1,0,0,2,2
4272,1889400,65,0,2160,0,0,1,0,0,2,2
4273,1911860,65,0,2160,0,0,1,0,0,2,2
4277,1929280,65,0,2160,0,0,1,0,0,2,2
4283,1929820,65,0,2160,0,0,1,0,0,2,2
4284,1852600,65,0,2160,0,0,1,0,0,2,2
4285,1989350,65,0,2160,0,0,1,0,0,2,2
4293,2124300,65,0,2160,0,0,1,0,0,2,2
4294,2140000,65,0,2160,0,0,1,0,0,2,2
4295,2175500,65,0,2160,0,0,1,0,0,2,2
4296,2221300,65,0,2160,0,0,1,0,0,2,2
4308,1930300,65,0,2160,0,0,1,0,0,2,2
4310,300990,32,0,720,1,0,1,0,0,2,2
4320,365990,32,0,720,1,0,1,0,0,2,2
4323,383390,32,0,720,1,0,1,0,0,2,2
4324,391210,32,0,720,1,0,1,0,0,2,2
4326,416580,32,0,720,1,0,1,0,0,2,2
4327,427000,32,0,720,1,0,1,0,0,2,2
4328,480970,32,0,720,1,0,1,0,0,2,2
4329,484210,32,0,720,1,0,1,0,0,2,2
4331,339500,32,0,720,1,0,1,0,0,2,2
4333,608840,32,0,720,1,0,1,0,0,2,2
4334,615670,32,0,720,1,0,1,0,0,2,2
4339,999990,32,0,720,1,0,1,0,0,2,2
4340,1276700,32,0,720,1,0,1,0,0,2,2
4341,1430400,32,0,720,1,0,1,0,0,2,2
4342,495360,32,0,720,1,0,1,0,0,2,2
4345,159000,32,0,1080,1,0,1,0,0,4,1
4355,160160,32,0,1080,1,0,1,0,0,4,1
4364,169370,32,0,1080,1,0,1,0,0,4,1
4366,175570,32,0,1080,1,0,1,0,0,4,1
4370,184000,32,0,1080,1,0,1,0,0,4,1
4372,199000,32,0,1080,1,0,1,0,0,4,1
4374,203160,32,0,1080,1,0,1,0,0,4,1
4376,210160,32,0,1080,1,0,1,0,0,4,1
4378,214620,32,0,1080,1,0,1,0,0,4,1
4382,234000,32,0,1080,1,0,1,0,0,4,1
4385,243840,32,0,1080,1,0,1,0,0,4,1
4390,170745,32,0,1080,1,0,1,0,0,4,1
4392,287000,40,0,1080,1,0,1,0,0,5,2
4394,283800,40,0,1080,1,0,1,0,0,5,2
4399,289010,40,0,1080,1,0,1,0,0,5,2
4400,291981,40,0,1080,1,0,1,0,0,5,2
4401,302820,40,0,1080,1,0,1,0,0,5,2
4403,319000,40,0,1080,1,0,1,0,0,5,2
4405,288750,40,0,1080,1,0,1,0,0,5,2
4408,364000,40,0,1080,1,0,1,0,0,5,2
4409,364390,40,0,1080,1,0,1,0,0,5,2
4412,385340,40,0,1080,1,0,1,0,0,5,2
4418,402379,40,0,1080,1,0,1,0,0,5,2
4419,410590,40,0,1080,1,0,1,0,0,5,2
4421,431650,40,0,1080,1,0,1,0,0,5,2
4422,380210,40,0,1080,1,0,1,0,0,5,2
4424,909580,55,0,2160,0,0,1,0,0,2,2
4427,971490,55,0,2160,0,0,1,0,0,2,2
4428,976490,55,0,2160,0,0,1,0,0,2,2
4430,988340,55,0,2160,0,0,1,0,0,2,2
4431,998540,55,0,2160,0,0,1,0,0,2,2
4433,987530,55,0,2160,0,0,1,0,0,2,2
4437,1028000,55,0,2160,0,0,1,0,0,2,2
4439,1055260,55,0,2160,0,0,1,0,0,2,2
4444,1090830,55,0,2160,0,0,1,0,0,2,2
4447,1140000,55,0,2160,0,0,1,0,0,2,2
4449,1156200,55,0,2160,0,0,1,0,0,2,2
4450,1159130,55,0,2160,0,0,1,0,0,2,2
4452,1165310,55,0,2160,0,0,1,0,0,2,2
4454,1167210,55,0,2160,0,0,1,0,0,2,2
4455,1175690,55,0,2160,0,0,1,0,0,2,2
4456,1179000,55,0,2160,0,0,1,0,0,2,2
4457,1197570,55,0,2160,0,0,1,0,0,2,2
4459,1207700,55,0,2160,0,0,1,0,0,2,2
4460,1211830,55,0,2160,0,0,1,0,0,2,2
4464,1246600,55,0,2160,0,0,1,0,0,2,2
4465,1249500,55,0,2160,0,0,1,0,0,2,2
4467,1264200,55,0,2160,0,0,1,0,0,2,2
4472,1314350,55,0,2160,0,0,1,0,0,2,2
4474,1344000,55,0,2160,0,0,1,0,0,2,2
4478,1410830,55,0,2160,0,0,1,0,0,2,2
4480,1476650,55,0,2160,0,0,1,0,0,2,2
4482,1490830,55,0,2160,0,0,1,0,0,2,2
4486,1122680,55,0,2160,0,0,1,0,0,2,2
4489,1876650,55,0,2160,0,0,1,0,0,2,2
4494,2890830,55,0,2160,0,0,1,0,0,2,2
4499,554970,49,0,1080,0,0,1,0,0,2,3
4501,565580,49,0,1080,0,0,1,0,0,2,3
4506,594610,49,0,1080,0,0,1,0,0,2,3
4508,636310,49,0,1080,0,0,1,0,0,2,3
4511,640070,49,0,1080,0,0,1,0,0,2,3
4513,555680,49,0,1080,0,0,1,0,0,2,3
4516,698930,49,0,1080,0,0,1,0,0,2,3
4518,758030,49,0,1080,0,0,1,0,0,2,3
4522,991550,49,0,1080,0,0,1,0,0,2,3
4527,1053420,49,0,1080,0,0,1,0,0,2,3
4532,161540,32,0,1080,1,0,1,0,0,5,0
4535,165000,32,0,1080,1,0,1,0,0,5,0
4536,169000,32,0,1080,1,0,1,0,0,5,0
4539,169360,32,0,1080,1,0,1,0,0,5,0
4542,171000,32,0,1080,1,0,1,0,0,5,0
4543,172660,32,0,1080,1,0,1,0,0,5,0
4544,174000,32,0,1080,1,0,1,0,0,5,0
4548,180010,32,0,1080,1,0,1,0,0,5,0
4550,181890,32,0,1080,1,0,1,0,0,5,0
4553,195480,32,0,1080,1,0,1,0,0,5,0
4555,205000,32,0,1080,1,0,1,0,0,5,0
4561,118000,32,0,720,1,0,1,0,0,5,1
4567,139330,32,0,720,1,0,1,0,0,5,1
4568,149380,32,0,720,1,0,1,0,0,5,1
4569,137120,32,0,720,1,0,1,0,0,5,1
4577,742640,43,0,2160,0,0,1,0,0,2,2
4578,743800,43,0,2160,0,0,1,0,0,2,2
4584,785980,43,0,2160,0,0,1,0,0,2,2
4590,808010,43,0,2160,0,0,1,0,0,2,2
4592,822300,43,0,2160,0,0,1,0,0,2,2
4597,833000,43,0,2160,0,0,1,0,0,2,2
4601,937770,43,0,2160,0,0,1,0,0,2,2
4605,953480,43,0,2160,0,0,1,0,0,2,2
4606,969990,43,0,2160,0,0,1,0,0,2,2
4608,970000,43,0,2160,0,0,1,0,0,2,2
4609,831910,43,0,2160,0,0,1,0,0,2,2
4614,314790,43,0,2160,1,0,1,0,0,5,2
4616,319000,43,0,2160,1,0,1,0,0,5,2
4619,323000,43,0,2160,1,0,1,0,0,5,2
4625,336590,43,0,2160,1,0,1,0,0,5,2
4626,344010,43,0,2160,1,0,1,0,0,5,2
4627,346920,43,0,2160,1,0,1,0,0,5,2
4629,347800,43,0,2160,1,0,1,0,0,5,2
4630,352110,43,0,2160,1,0,1,0,0,5,2
4633,355740,43,0,2160,1,0,1,0,0,5,2
4634,366300,43,0,2160,1,0,1,0,0,5,2
4636,303690,43,0,2160,1,0,1,0,0,5,2
4639,929000,65,0,2160,1,0,1,0,0,3,4
4647,968700,65,0,2160,1,0,1,0,0,3,4
4649,909000,65,0,2160,1,0,1,0,0,3,4
4650,994000,65,0,2160,1,0,1,0,0,3,4
4654,1029000,65,0,2160,1,0,1,0,0,3,4
4656,1094000,65,0,2160,1,0,1,0,0,3,4
4661,1327950,65,0,2160,1,0,1,0,0,3,4
4662,1350000,65,0,2160,1,0,1,0,0,3,4
4667,1400000,65,0,2160,1,0,1,0,0,3,4
4669,1458830,65,0,2160,1,0,1,0,0,3,4
4670,1415070,65,0,2160,1,0,1,0,0,3,4
4671,979000,65,0,2160,1,0,1,0,0,3,4
4680,133440,32,0,720,0,0,1,0,0,4,2
4681,139000,32,0,720,0,0,1,0,0,4,2
4686,143040,32,0,720,0,0,1,0,0,4,2
4688,146310,32,0,720,0,0,1,0,0,4,2
4689,150000,32,0,720,0,0,1,0,0,4,2
4691,164000,32,0,720,0,0,1,0,0,4,2
4692,171990,32,0,720,0,0,1,0,0,4,2
4695,185220,32,0,720,0,0,1,0,0,4,2
4697,191840,32,0,720,0,0,1,0,0,4,2
4700,198830,32,0,720,0,0,1,0,0,4,2
4703,204280,32,0,720,0,0,1,0,0,4,2
4704,206379,32,0,720,0,0,1,0,0,4,2
4706,189000,32,0,720,0,0,1,0,0,4,2
4707,155000,32,0,720,0,0,1,0,0,4,2
4708,9.00E+05,55,0,2160,0,0,1,0,0,2,3
4709,967530,55,0,2160,0,0,1,0,0,2,3
4711,1009040,55,0,2160,0,0,1,0,0,2,3
4712,1009050,55,0,2160,0,0,1,0,0,2,3
4716,1030530,55,0,2160,0,0,1,0,0,2,3
4717,1012350,55,0,2160,0,0,1,0,0,2,3
4718,1039830,55,0,2160,0,0,1,0,0,2,3
4725,1083400,55,0,2160,0,0,1,0,0,2,3
4726,1086530,55,0,2160,0,0,1,0,0,2,3
4728,1099990,55,0,2160,0,0,1,0,0,2,3
4729,1100000,55,0,2160,0,0,1,0,0,2,3
4730,1034990,55,0,2160,0,0,1,0,0,2,3
4731,1112300,55,0,2160,0,0,1,0,0,2,3
4733,1119830,55,0,2160,0,0,1,0,0,2,3
4738,1157210,55,0,2160,0,0,1,0,0,2,3
4739,1159240,55,0,2160,0,0,1,0,0,2,3
4740,1164000,55,0,2160,0,0,1,0,0,2,3
4741,1168990,55,0,2160,0,0,1,0,0,2,3
4742,1188000,55,0,2160,0,0,1,0,0,2,3
4744,1289990,55,0,2160,0,0,1,0,0,2,3
4749,967630,55,0,2160,0,0,1,0,0,2,3
4750,1397070,55,0,2160,0,0,1,0,0,2,3
4752,1404900,55,0,2160,0,0,1,0,0,2,3
4756,1455000,55,0,2160,0,0,1,0,0,2,3
4760,1499990,55,0,2160,0,0,1,0,0,2,3
4762,1535910,55,0,2160,0,0,1,0,0,2,3
4767,1939830,55,0,2160,0,0,1,0,0,2,3
4768,2686820,55,0,2160,0,0,1,0,0,2,3
4769,2688000,55,0,2160,0,0,1,0,0,2,3
4771,3.00E+06,55,0,2160,0,0,1,0,0,2,3
4773,32980,55,1,2160,1,0,1,0,0,2,3
4776,17000,55,1,2160,1,0,1,0,0,2,3
4781,997630,55,1,2160,1,0,1,0,0,2,3
4782,998880,55,1,2160,1,0,1,0,0,2,3
4783,1007930,55,1,2160,1,0,1,0,0,2,3
4784,1012880,55,1,2160,1,0,1,0,0,2,3
4785,1015630,55,1,2160,1,0,1,0,0,2,3
4786,1017630,55,1,2160,1,0,1,0,0,2,3
4787,1019650,55,1,2160,1,0,1,0,0,2,3
4788,1023480,55,1,2160,1,0,1,0,0,2,3
4790,1028840,55,1,2160,1,0,1,0,0,2,3
4793,1029630,55,1,2160,1,0,1,0,0,2,3
4795,1030490,55,1,2160,1,0,1,0,0,2,3
4797,1030658,55,1,2160,1,0,1,0,0,2,3
4800,1035000,55,1,2160,1,0,1,0,0,2,3
4803,1042800,55,1,2160,1,0,1,0,0,2,3
4807,1048000,55,1,2160,1,0,1,0,0,2,3
4808,1051691,55,1,2160,1,0,1,0,0,2,3
4809,1052280,55,1,2160,1,0,1,0,0,2,3
4812,1054280,55,1,2160,1,0,1,0,0,2,3
4815,1062650,55,1,2160,1,0,1,0,0,2,3
4816,1070280,55,1,2160,1,0,1,0,0,2,3
4825,1086880,55,1,2160,1,0,1,0,0,2,3
4826,1089310,55,1,2160,1,0,1,0,0,2,3
4831,1105430,55,1,2160,1,0,1,0,0,2,3
4838,1127040,55,1,2160,1,0,1,0,0,2,3
4839,1129130,55,1,2160,1,0,1,0,0,2,3
4842,1137800,55,1,2160,1,0,1,0,0,2,3
4844,1147000,55,1,2160,1,0,1,0,0,2,3
4847,1151750,55,1,2160,1,0,1,0,0,2,3
4848,1153120,55,1,2160,1,0,1,0,0,2,3
4849,1154460,55,1,2160,1,0,1,0,0,2,3
4852,1164050,55,1,2160,1,0,1,0,0,2,3
4857,1188280,55,1,2160,1,0,1,0,0,2,3
4859,1190040,55,1,2160,1,0,1,0,0,2,3
4860,1190150,55,1,2160,1,0,1,0,0,2,3
4861,1192130,55,1,2160,1,0,1,0,0,2,3
4862,1199520,55,1,2160,1,0,1,0,0,2,3
4865,1211590,55,1,2160,1,0,1,0,0,2,3
4867,1224000,55,1,2160,1,0,1,0,0,2,3
4874,1240630,55,1,2160,1,0,1,0,0,2,3
4875,1250820,55,1,2160,1,0,1,0,0,2,3
4879,1272800,55,1,2160,1,0,1,0,0,2,3
4886,1410880,55,1,2160,1,0,1,0,0,2,3
4890,1446500,55,1,2160,1,0,1,0,0,2,3
4892,1450940,55,1,2160,1,0,1,0,0,2,3
4893,1463250,55,1,2160,1,0,1,0,0,2,3
4894,1472980,55,1,2160,1,0,1,0,0,2,3
4897,1490000,55,1,2160,1,0,1,0,0,2,3
4899,1508350,55,1,2160,1,0,1,0,0,2,3
4900,1517900,55,1,2160,1,0,1,0,0,2,3
4910,1567520,55,1,2160,1,0,1,0,0,2,3
4913,1672760,55,1,2160,1,0,1,0,0,2,3
4914,1687800,55,1,2160,1,0,1,0,0,2,3
4915,1721530,55,1,2160,1,0,1,0,0,2,3
4920,1886650,55,1,2160,1,0,1,0,0,2,3
4929,1128630,55,0,2160,0,0,1,0,0,0,0
4930,1128690,55,0,2160,0,0,1,0,0,0,0
4932,1132840,55,0,2160,0,0,1,0,0,0,0
4934,1188000,55,0,2160,0,0,1,0,0,0,0
4936,1272630,55,0,2160,0,0,1,0,0,0,0
4940,1357840,55,0,2160,0,0,1,0,0,0,0
4942,1457000,55,0,2160,0,0,1,0,0,0,0
4948,1311970,55,0,2160,0,0,1,0,0,0,0
4949,918590,55,0,2160,0,0,1,0,0,2,0
4960,918580,55,0,2160,0,0,1,0,0,2,0
4964,959000,55,0,2160,0,0,1,0,0,2,0
4965,960540,55,0,2160,0,0,1,0,0,2,0
4967,964200,55,0,2160,0,0,1,0,0,2,0
4970,964730,55,0,2160,0,0,1,0,0,2,0
4973,950040,55,0,2160,0,0,1,0,0,2,0
4975,976200,55,0,2160,0,0,1,0,0,2,0
4976,982000,55,0,2160,0,0,1,0,0,2,0
4979,987050,55,0,2160,0,0,1,0,0,2,0
4981,987100,55,0,2160,0,0,1,0,0,2,0
4985,992860,55,0,2160,0,0,1,0,0,2,0
4986,993170,55,0,2160,0,0,1,0,0,2,0
4988,994090,55,0,2160,0,0,1,0,0,2,0
4990,1004200,55,0,2160,0,0,1,0,0,2,0
4993,1004710,55,0,2160,0,0,1,0,0,2,0
4995,1006480,55,0,2160,0,0,1,0,0,2,0
4998,1013140,55,0,2160,0,0,1,0,0,2,0
5000,1014200,55,0,2160,0,0,1,0,0,2,0
5004,1021500,55,0,2160,0,0,1,0,0,2,0
5005,1023040,55,0,2160,0,0,1,0,0,2,0
5014,1046810,55,0,2160,0,0,1,0,0,2,0
5018,1053500,55,0,2160,0,0,1,0,0,2,0
5022,1060530,55,0,2160,0,0,1,0,0,2,0
5025,1076700,55,0,2160,0,0,1,0,0,2,0
5027,1141200,55,0,2160,0,0,1,0,0,2,0
5030,1250550,55,0,2160,0,0,1,0,0,2,0
5038,2162000,55,0,2160,0,0,1,0,0,2,0
5048,528200,43,0,1080,1,0,1,0,0,2,1
5051,528220,43,0,1080,1,0,1,0,0,2,1
5058,528940,43,0,1080,1,0,1,0,0,2,1
5063,530490,43,0,1080,1,0,1,0,0,2,1
5064,531000,43,0,1080,1,0,1,0,0,2,1
5067,535780,43,0,1080,1,0,1,0,0,2,1
5076,545780,43,0,1080,1,0,1,0,0,2,1
5078,549820,43,0,1080,1,0,1,0,0,2,1
5080,554820,43,0,1080,1,0,1,0,0,2,1
5082,555000,43,0,1080,1,0,1,0,0,2,1
5084,556170,43,0,1080,1,0,1,0,0,2,1
5085,560560,43,0,1080,1,0,1,0,0,2,1
5086,562300,43,0,1080,1,0,1,0,0,2,1
5087,563500,43,0,1080,1,0,1,0,0,2,1
5089,570210,43,0,1080,1,0,1,0,0,2,1
5090,572200,43,0,1080,1,0,1,0,0,2,1
5095,581000,43,0,1080,1,0,1,0,0,2,1
5097,582950,43,0,1080,1,0,1,0,0,2,1
5101,590730,43,0,1080,1,0,1,0,0,2,1
5102,591700,43,0,1080,1,0,1,0,0,2,1
5103,592000,43,0,1080,1,0,1,0,0,2,1
5108,593820,43,0,1080,1,0,1,0,0,2,1
5110,604560,43,0,1080,1,0,1,0,0,2,1
5114,625530,43,0,1080,1,0,1,0,0,2,1
5115,628820,43,0,1080,1,0,1,0,0,2,1
5119,663770,43,0,1080,1,0,1,0,0,2,1
5121,686780,43,0,1080,1,0,1,0,0,2,1
5123,688820,43,0,1080,1,0,1,0,0,2,1
5127,709930,43,0,1080,1,0,1,0,0,2,1
5128,714560,43,0,1080,1,0,1,0,0,2,1
5131,619740,43,0,1080,1,0,1,0,0,2,1
5133,572680,43,0,1080,0,0,1,0,0,2,0
5135,577230,43,0,1080,0,0,1,0,0,2,0
5140,579980,43,0,1080,0,0,1,0,0,2,0
5147,600650,43,0,1080,0,0,1,0,0,2,0
5149,601300,43,0,1080,0,0,1,0,0,2,0
5151,603610,43,0,1080,0,0,1,0,0,2,0
5152,604000,43,0,1080,0,0,1,0,0,2,0
5154,609860,43,0,1080,0,0,1,0,0,2,0
5155,610650,43,0,1080,0,0,1,0,0,2,0
5158,612740,43,0,1080,0,0,1,0,0,2,0
5159,612770,43,0,1080,0,0,1,0,0,2,0
5164,613610,43,0,1080,0,0,1,0,0,2,0
5170,621000,43,0,1080,0,0,1,0,0,2,0
5171,621340,43,0,1080,0,0,1,0,0,2,0
5172,623440,43,0,1080,0,0,1,0,0,2,0
5173,626000,43,0,1080,0,0,1,0,0,2,0
5180,633670,43,0,1080,0,0,1,0,0,2,0
5181,634560,43,0,1080,0,0,1,0,0,2,0
5184,639750,43,0,1080,0,0,1,0,0,2,0
5185,640670,43,0,1080,0,0,1,0,0,2,0
5187,642910,43,0,1080,0,0,1,0,0,2,0
5189,644200,43,0,1080,0,0,1,0,0,2,0
5192,650870,43,0,1080,0,0,1,0,0,2,0
5193,652610,43,0,1080,0,0,1,0,0,2,0
5195,653000,43,0,1080,0,0,1,0,0,2,0
5196,653670,43,0,1080,0,0,1,0,0,2,0
5198,659600,43,0,1080,0,0,1,0,0,2,0
5200,661000,43,0,1080,0,0,1,0,0,2,0
5203,668240,43,0,1080,0,0,1,0,0,2,0
5208,674230,43,0,1080,0,0,1,0,0,2,0
5210,679660,43,0,1080,0,0,1,0,0,2,0
5213,682610,43,0,1080,0,0,1,0,0,2,0
5214,685410,43,0,1080,0,0,1,0,0,2,0
5215,688700,43,0,1080,0,0,1,0,0,2,0
5220,706600,43,0,1080,0,0,1,0,0,2,0
5228,980000,43,0,1080,0,0,1,0,0,2,0
5230,1128000,43,0,1080,0,0,1,0,0,2,0
5231,1439550,43,0,1080,0,0,1,0,0,2,0
5233,1455000,43,0,1080,0,0,1,0,0,2,0
5235,609260,43,0,1080,0,0,1,0,0,2,0
5237,3801030,65,0,2160,0,0,0,0,1,2,3
5241,3809780,65,0,2160,0,0,0,0,1,2,3
5244,3994480,65,0,2160,0,0,0,0,1,2,3
5246,3996310,65,0,2160,0,0,0,0,1,2,3
5252,4130000,65,0,2160,0,0,0,0,1,2,3
5255,3809880,65,0,2160,0,0,0,0,1,2,3
5262,4363060,65,0,2160,0,0,0,0,1,2,3
5264,4363880,65,0,2160,0,0,0,0,1,2,3
5265,4386840,65,0,2160,0,0,0,0,1,2,3
5268,4433290,65,0,2160,0,0,0,0,1,2,3
5269,4443320,65,0,2160,0,0,0,0,1,2,3
5272,4498000,65,0,2160,0,0,0,0,1,2,3
5274,4505020,65,0,2160,0,0,0,0,1,2,3
5276,4519910,65,0,2160,0,0,0,0,1,2,3
5278,4534190,65,0,2160,0,0,0,0,1,2,3
5286,4645000,65,0,2160,0,0,0,0,1,2,3
5290,4731820,65,0,2160,0,0,0,0,1,2,3
5292,4850000,65,0,2160,0,0,0,0,1,2,3
5294,4914800,65,0,2160,0,0,0,0,1,2,3
5295,5.00E+06,65,0,2160,0,0,0,0,1,2,3
5303,5721880,65,0,2160,0,0,0,0,1,2,3
5304,5724600,65,0,2160,0,0,0,0,1,2,3
5305,5771680,65,0,2160,0,0,0,0,1,2,3
5311,5907210,65,0,2160,0,0,0,0,1,2,3
5312,5907300,65,0,2160,0,0,0,0,1,2,3
5313,6662930,65,0,2160,0,0,0,0,1,2,3
5314,6869000,65,0,2160,0,0,0,0,1,2,3
5318,383940,50,0,2160,1,0,1,0,0,4,2
5321,391000,50,0,2160,1,0,1,0,0,4,2
5326,406240,50,0,2160,1,0,1,0,0,4,2
5327,411840,50,0,2160,1,0,1,0,0,4,2
5335,482000,50,0,2160,1,0,1,0,0,4,2
5338,1388850,55,0,2160,0,0,0,0,1,2,3
5340,1388920,55,0,2160,0,0,0,0,1,2,3
5346,1438940,55,0,2160,0,0,0,0,1,2,3
5348,1438960,55,0,2160,0,0,0,0,1,2,3
5355,1483020,55,0,2160,0,0,0,0,1,2,3
5357,1507660,55,0,2160,0,0,0,0,1,2,3
5358,1535710,55,0,2160,0,0,0,0,1,2,3
5361,1549970,55,0,2160,0,0,0,0,1,2,3
5363,1578980,55,0,2160,0,0,0,0,1,2,3
5366,1590000,55,0,2160,0,0,0,0,1,2,3
5368,1649000,55,0,2160,0,0,0,0,1,2,3
5369,1668980,55,0,2160,0,0,0,0,1,2,3
5371,1719350,55,0,2160,0,0,0,0,1,2,3
5375,1799800,55,0,2160,0,0,0,0,1,2,3
5376,1800000,55,0,2160,0,0,0,0,1,2,3
5378,1808350,55,0,2160,0,0,0,0,1,2,3
5385,1839990,55,0,2160,0,0,0,0,1,2,3
5387,1847980,55,0,2160,0,0,0,0,1,2,3
5388,1868980,55,0,2160,0,0,0,0,1,2,3
5390,1869420,55,0,2160,0,0,0,0,1,2,3
5392,1877980,55,0,2160,0,0,0,0,1,2,3
5394,1888852,55,0,2160,0,0,0,0,1,2,3
5395,1888980,55,0,2160,0,0,0,0,1,2,3
5396,1504020,55,0,2160,0,0,0,0,1,2,3
5397,1890000,55,0,2160,0,0,0,0,1,2,3
5398,1893150,55,0,2160,0,0,0,0,1,2,3
5399,1902420,55,0,2160,0,0,0,0,1,2,3
5401,1908060,55,0,2160,0,0,0,0,1,2,3
5402,1908960,55,0,2160,0,0,0,0,1,2,3
5405,1912610,55,0,2160,0,0,0,0,1,2,3
5408,1920600,55,0,2160,0,0,0,0,1,2,3
5410,1938440,55,0,2160,0,0,0,0,1,2,3
5412,1940000,55,0,2160,0,0,0,0,1,2,3
5417,1958040,55,0,2160,0,0,0,0,1,2,3
5419,1963980,55,0,2160,0,0,0,0,1,2,3
5425,2.00E+06,55,0,2160,0,0,0,0,1,2,3
5429,2053100,55,0,2160,0,0,0,0,1,2,3
5433,2084530,55,0,2160,0,0,0,0,1,2,3
5435,2095900,55,0,2160,0,0,0,0,1,2,3
5437,2101400,55,0,2160,0,0,0,0,1,2,3
5438,2123040,55,0,2160,0,0,0,0,1,2,3
5440,2128430,55,0,2160,0,0,0,0,1,2,3
5442,2134000,55,0,2160,0,0,0,0,1,2,3
5443,2136700,55,0,2160,0,0,0,0,1,2,3
5445,2139000,55,0,2160,0,0,0,0,1,2,3
5449,2162000,55,0,2160,0,0,0,0,1,2,3
5454,2185000,55,0,2160,0,0,0,0,1,2,3
5455,2186380,55,0,2160,0,0,0,0,1,2,3
5459,2208690,55,0,2160,0,0,0,0,1,2,3
5460,2212000,55,0,2160,0,0,0,0,1,2,3
5461,2213910,55,0,2160,0,0,0,0,1,2,3
5462,2231000,55,0,2160,0,0,0,0,1,2,3
5470,2254000,55,0,2160,0,0,0,0,1,2,3
5481,2352270,55,0,2160,0,0,0,0,1,2,3
5483,2352280,55,0,2160,0,0,0,0,1,2,3
5484,2353750,55,0,2160,0,0,0,0,1,2,3
5485,2452000,55,0,2160,0,0,0,0,1,2,3
5487,2526810,55,0,2160,0,0,0,0,1,2,3
5490,2580000,55,0,2160,0,0,0,0,1,2,3
5491,2590000,55,0,2160,0,0,0,0,1,2,3
5495,2678880,55,0,2160,0,0,0,0,1,2,3
5497,2678980,55,0,2160,0,0,0,0,1,2,3
5499,2706210,55,0,2160,0,0,0,0,1,2,3
5500,2706300,55,0,2160,0,0,0,0,1,2,3
5507,2888980,55,0,2160,0,0,0,0,1,2,3
5509,2910000,55,0,2160,0,0,0,0,1,2,3
5510,3064870,55,0,2160,0,0,0,0,1,2,3
5515,368000,55,0,2160,0,0,1,0,0,3,2
5517,367990,55,0,2160,0,0,1,0,0,3,2
5518,389000,55,0,2160,0,0,1,0,0,3,2
5523,409000,55,0,2160,0,0,1,0,0,3,2
5525,399000,55,0,2160,0,0,1,0,0,3,2
5526,419000,55,0,2160,0,0,1,0,0,3,2
5531,437000,55,0,2160,0,0,1,0,0,3,2
5533,459000,55,0,2160,0,0,1,0,0,3,2
5535,489000,55,0,2160,0,0,1,0,0,3,2
5538,159000,32,0,1080,1,0,1,0,0,3,2
5542,175120,32,0,1080,1,0,1,0,0,3,2
