지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
119,수원,2019-04-14 12:00,8.4,1.2,87,0.34,10,10.2
119,수원,2019-04-14 13:00,10.1,1.5,90,0.39,8,12.2
119,수원,2019-04-14 14:00,12.3,2.3,74,1.38,7,15.8
119,수원,2019-04-14 15:00,13,3.8,65,1.66,7,16.1
119,수원,2019-04-14 16:00,13.7,5.1,65,1.77,3,16.2
119,수원,2019-04-14 17:00,11.3,5.9,76,1.56,1,13.5
119,수원,2019-04-14 18:00,10.5,3.6,72,0.8,0,10.5
119,수원,2019-04-14 19:00,9.8,3.8,60,0.21,0,8.3
119,수원,2019-04-14 20:00,10.4,4.6,26,0,0,6.4
119,수원,2019-04-14 21:00,9.3,2.5,28,,0,5.5
119,수원,2019-04-14 22:00,8.4,1.5,31,,1,4.8
119,수원,2019-04-14 23:00,7.5,1.9,34,,0,4.1
119,수원,2019-04-15 0:00,5.9,1,50,,0,3.6
119,수원,2019-04-15 1:00,4,0.3,62,,0,3.1
119,수원,2019-04-15 2:00,3,0.5,71,,0,2.6
119,수원,2019-04-15 3:00,2.3,0.1,79,,0,2.2
119,수원,2019-04-15 4:00,2.4,0.5,84,,0,1.9
119,수원,2019-04-15 5:00,2.4,0.2,85,,0,1.7
119,수원,2019-04-15 6:00,2,0,90,0,0,1.5
119,수원,2019-04-15 7:00,4.9,0.9,79,0.17,0,2.8
119,수원,2019-04-15 8:00,7.3,2.1,70,0.74,0,8.4
119,수원,2019-04-15 9:00,9.5,1.4,61,1.45,0,14.3
119,수원,2019-04-15 10:00,12.4,1.8,51,2.12,0,18.4
119,수원,2019-04-15 11:00,14,2.5,46,2.69,0,21.2
119,수원,2019-04-15 12:00,17.2,1.6,30,2.95,0,23.7
119,수원,2019-04-15 13:00,17.9,3.7,21,3.16,0,23.3
119,수원,2019-04-15 14:00,18.4,3,20,3.07,0,22.7
119,수원,2019-04-15 15:00,18.3,4,20,2.74,0,20.5
119,수원,2019-04-15 16:00,17.8,3.4,21,2.26,0,18.9
119,수원,2019-04-15 17:00,16.9,3.6,21,1.6,0,16
119,수원,2019-04-15 18:00,15.5,3.7,21,0.91,0,11.7
119,수원,2019-04-15 19:00,14.1,2,26,0.22,0,9.9
119,수원,2019-04-15 20:00,12.5,0.6,34,0,0,8.6
119,수원,2019-04-15 21:00,9.7,0.3,49,,0,7.6
119,수원,2019-04-15 22:00,8.7,0.5,54,,0,6.8
119,수원,2019-04-15 23:00,7.8,0,63,,0,6.1
119,수원,2019-04-16 0:00,7,0.7,64,,0,5.5
119,수원,2019-04-16 1:00,6.7,1,71,,0,4.9
119,수원,2019-04-16 2:00,5.6,0.5,71,,0,4.4
119,수원,2019-04-16 3:00,5.2,0.8,74,,0,4
119,수원,2019-04-16 4:00,4.6,0.2,76,,0,3.6
119,수원,2019-04-16 5:00,4.3,0.6,83,,0,3.2
119,수원,2019-04-16 6:00,4,0.3,87,0,0,3
119,수원,2019-04-16 7:00,6.8,0,77,0.18,0,4
119,수원,2019-04-16 8:00,11.3,0.4,48,0.83,3,10.9
119,수원,2019-04-16 9:00,14.8,1.3,29,1.63,3,17
119,수원,2019-04-16 10:00,16.3,1.6,25,2.3,7,20
119,수원,2019-04-16 11:00,18.6,0.8,21,2.66,6,24.2
119,수원,2019-04-16 12:00,19.7,1.4,18,3.07,8,26
119,수원,2019-04-16 13:00,21.8,1.9,17,3.03,8,26.9
119,수원,2019-04-16 14:00,22.4,2.7,14,2.84,8,25.3
119,수원,2019-04-16 15:00,23.6,3.6,15,2.57,8,23.4
119,수원,2019-04-16 16:00,22.3,2.1,15,1.74,9,20.9
119,수원,2019-04-16 17:00,21.9,1.9,18,1.17,10,18.7
119,수원,2019-04-16 18:00,19.9,3,22,0.61,10,15.6
119,수원,2019-04-16 19:00,18.2,2.1,24,0.14,8,13.4
119,수원,2019-04-16 20:00,16.9,1.8,21,0,10,11.8
119,수원,2019-04-16 21:00,15.2,0.8,22,,7,10.6
119,수원,2019-04-16 22:00,12.5,0,38,,8,9.4
119,수원,2019-04-16 23:00,12,1,37,,8,8.8
119,수원,2019-04-17 0:00,11,0.8,47,,7,8.1
119,수원,2019-04-17 1:00,9.2,0.4,52,,6,7.2
119,수원,2019-04-17 2:00,8.4,0.1,54,,6,6.6
119,수원,2019-04-17 3:00,7.6,0.7,61,,6,6.1
119,수원,2019-04-17 4:00,8.3,1.3,56,,6,6.2
119,수원,2019-04-17 5:00,7.5,0.1,60,,6,5.5
119,수원,2019-04-17 6:00,7.5,1.2,63,0,3,5.3
119,수원,2019-04-17 7:00,9.6,0.7,55,0.19,0,6
119,수원,2019-04-17 8:00,13,0.9,43,0.8,0,12.1
119,수원,2019-04-17 9:00,15.9,0.4,36,1.54,0,17.9
119,수원,2019-04-17 10:00,18.7,1.7,27,2.22,0,22.2
119,수원,2019-04-17 11:00,20.7,2.1,20,2.74,0,25.1
119,수원,2019-04-17 12:00,22.4,2.5,23,3.13,0,27.6
119,수원,2019-04-17 13:00,22,3.7,24,3.25,0,28.3
119,수원,2019-04-17 14:00,22.5,3.3,33,3.13,1,28.1
119,수원,2019-04-17 15:00,21.4,3,36,2.66,3,25.7
119,수원,2019-04-17 16:00,20.7,4.5,37,2.09,3,23
119,수원,2019-04-17 17:00,18.8,4.8,46,1.59,6,19.5
119,수원,2019-04-17 18:00,17.4,4.5,51,0.94,5,15.7
119,수원,2019-04-17 19:00,15.7,2.3,56,0.25,0,13.5
119,수원,2019-04-17 20:00,14.9,1.3,60,0,0,12.1
119,수원,2019-04-17 21:00,13.5,1.4,67,,2,11.1
119,수원,2019-04-17 22:00,11.8,0.2,80,,7,10.5
119,수원,2019-04-17 23:00,10.6,0.5,87,,1,9.5
119,수원,2019-04-18 0:00,10.3,0.3,90,,1,9
119,수원,2019-04-18 1:00,10.1,0.7,90,,2,8.5
119,수원,2019-04-18 2:00,9.7,0.4,92,,0,8
119,수원,2019-04-18 3:00,9.9,0.5,89,,3,7.8
119,수원,2019-04-18 4:00,8.8,0,94,,4,7.4
119,수원,2019-04-18 5:00,8.5,0.6,96,,5,7.1
119,수원,2019-04-18 6:00,8.4,0,97,0,5,7.1
119,수원,2019-04-18 7:00,11,0.7,80,0.22,7,9.2
119,수원,2019-04-18 8:00,12.4,1.3,78,0.66,7,13
119,수원,2019-04-18 9:00,14,2.3,75,0.98,9,15.1
119,수원,2019-04-18 10:00,14.9,1.8,69,0.82,9,16.1
119,수원,2019-04-18 11:00,17.1,2.5,60,1.08,10,18
119,수원,2019-04-18 12:00,16.3,2.6,60,0.59,10,15.1
119,수원,2019-04-18 13:00,15.7,3.1,63,0.19,10,13.7
119,수원,2019-04-18 14:00,16.9,5.8,56,1.01,9,18.2
119,수원,2019-04-18 15:00,17.6,5.2,58,2.19,9,19
119,수원,2019-04-18 16:00,15.3,3.2,72,0.4,10,15.6
119,수원,2019-04-18 17:00,13.6,3.6,85,0.17,10,14.1
119,수원,2019-04-18 18:00,13.5,2.4,86,0.12,10,13.7
119,수원,2019-04-18 19:00,13,2,88,0.03,10,12.9
119,수원,2019-04-18 20:00,12.3,2.5,94,0,10,12.5
119,수원,2019-04-18 21:00,12,0.5,96,,10,12.3
119,수원,2019-04-18 22:00,12.3,0.5,94,,6,12.3
119,수원,2019-04-18 23:00,11.5,1.2,96,,1,10.5
119,수원,2019-04-19 0:00,10,0.1,100,,0,9
119,수원,2019-04-19 1:00,10.3,0.8,100,,7,8.7
119,수원,2019-04-19 2:00,10.9,0.7,100,,9,10.4
119,수원,2019-04-19 3:00,10.6,0.4,100,,9,10
119,수원,2019-04-19 4:00,10.6,1.1,100,,8,9.8
119,수원,2019-04-19 5:00,10.6,0.5,100,,9,10.1
119,수원,2019-04-19 6:00,10.8,0.6,98,0,10,10.1
119,수원,2019-04-19 7:00,11.5,1.4,90,0.09,10,10.7
119,수원,2019-04-19 8:00,12.3,2.6,82,0.31,10,12.2
119,수원,2019-04-19 9:00,13.8,2.8,68,0.82,9,15
119,수원,2019-04-19 10:00,14.4,3,60,1.07,10,16.7
119,수원,2019-04-19 11:00,16.1,3.3,55,1.74,10,20.5
119,수원,2019-04-19 12:00,15.7,4.4,56,1.18,9,17
119,수원,2019-04-19 13:00,15.4,2.8,55,0.81,9,16.4
119,수원,2019-04-19 14:00,16.9,3.2,52,2.02,6,23.2
119,수원,2019-04-19 15:00,18.4,2.7,49,2.52,2,23.9
119,수원,2019-04-19 16:00,18.7,2.5,49,2.11,1,22.5
119,수원,2019-04-19 17:00,19.2,1.5,48,1.47,1,20
119,수원,2019-04-19 18:00,17.7,2.8,51,0.81,2,16.1
119,수원,2019-04-19 19:00,16.5,3.3,54,0.22,0,13.7
119,수원,2019-04-19 20:00,15.4,2.2,59,0,0,12
119,수원,2019-04-19 21:00,14.1,2.3,62,,0,11.1
119,수원,2019-04-19 22:00,13.1,1.4,64,,1,10.2
119,수원,2019-04-19 23:00,12.5,2,66,,9,9.6
119,수원,2019-04-20 0:00,11.9,2.2,69,,4,8.8
119,수원,2019-04-20 1:00,10.9,0.5,75,,8,9
119,수원,2019-04-20 2:00,10.5,1.2,75,,3,8.4
119,수원,2019-04-20 3:00,10.5,0.9,73,,5,8.4
119,수원,2019-04-20 4:00,10.3,1.6,75,,5,8.1
119,수원,2019-04-20 5:00,10.4,0.6,76,,8,8.7
119,수원,2019-04-20 6:00,11.2,1.3,69,0,9,9.4
119,수원,2019-04-20 7:00,12.2,1.4,66,0.14,7,10.6
119,수원,2019-04-20 8:00,12.9,0.8,65,0.49,8,12.5
119,수원,2019-04-20 9:00,14.4,0.6,65,0.65,9,15.1
119,수원,2019-04-20 10:00,15.9,1.6,62,1.76,7,22.6
119,수원,2019-04-20 11:00,17.8,1.3,58,2.37,8,23.6
119,수원,2019-04-20 12:00,18.9,2.4,52,1.99,7,23.8
119,수원,2019-04-20 13:00,19,3.2,55,2.37,7,24.1
119,수원,2019-04-20 14:00,19.8,3.2,55,2.23,7,25.7
119,수원,2019-04-20 15:00,19.6,3.4,54,2.27,6,24.8
119,수원,2019-04-20 16:00,18.8,3.2,54,1.87,7,22.3
119,수원,2019-04-20 17:00,17.3,4.1,62,0.64,10,18.5
119,수원,2019-04-20 18:00,16.7,2.6,68,0.29,10,17
119,수원,2019-04-20 19:00,15.6,2.3,74,0.05,10,15.4
119,수원,2019-04-20 20:00,15,1.2,77,0,9,14.8
119,수원,2019-04-20 21:00,14.7,1.7,82,,10,14.5
119,수원,2019-04-20 22:00,13.5,0.3,96,,10,14.2
119,수원,2019-04-20 23:00,13.6,1.2,98,,10,14
119,수원,2019-04-21 0:00,13.6,1.2,96,,10,13.8
119,수원,2019-04-21 1:00,12.9,0.8,100,,10,13.6
119,수원,2019-04-21 2:00,12.7,1.4,99,,10,13.4
119,수원,2019-04-21 3:00,12.6,1.1,100,,10,13.2
119,수원,2019-04-21 4:00,12.6,1.1,100,,10,13.1
119,수원,2019-04-21 5:00,12.6,1.1,100,,10,13
119,수원,2019-04-21 6:00,12.5,1.1,100,0,10,12.9
119,수원,2019-04-21 7:00,12.5,0.6,100,0.01,10,13.1
119,수원,2019-04-21 8:00,12.7,1.3,100,0.2,10,14.1
119,수원,2019-04-21 9:00,13.5,1,98,0.37,10,14.9
119,수원,2019-04-21 10:00,14.1,0.8,94,0.29,10,15.2
119,수원,2019-04-21 11:00,14,1.6,95,0.29,10,15.1
119,수원,2019-04-21 12:00,14.1,1.3,94,0.32,10,15.6
119,수원,2019-04-21 13:00,14.6,1.6,92,0.51,10,17.2
119,수원,2019-04-21 14:00,16.9,1.6,77,1.42,9,21.2
119,수원,2019-04-21 15:00,18.4,1.3,66,1.95,8,23.4
119,수원,2019-04-21 16:00,18.5,2.3,62,2.22,5,22.3
119,수원,2019-04-21 17:00,19.7,1.4,59,1.47,4,21
119,수원,2019-04-21 18:00,17.8,3.7,65,0.77,4,17.2
119,수원,2019-04-21 19:00,15.6,2.3,69,0.22,4,14.9
119,수원,2019-04-21 20:00,14.1,2.4,75,0,6,13.3
119,수원,2019-04-21 21:00,13.6,1.1,80,,6,12.4
119,수원,2019-04-21 22:00,13.1,2.1,84,,8,12
119,수원,2019-04-21 23:00,12.2,0.5,89,,8,11.4
119,수원,2019-04-22 0:00,11.8,1.3,92,,7,11
119,수원,2019-04-22 1:00,11.3,0.8,94,,5,10.5
119,수원,2019-04-22 2:00,10,0.2,98,,4,9.6
119,수원,2019-04-22 3:00,9.5,0.5,100,,3,9
119,수원,2019-04-22 4:00,9,0.2,100,,1,8.6
119,수원,2019-04-22 5:00,8.9,0.6,100,,2,8.2
119,수원,2019-04-22 6:00,8.6,0,100,0,1,8
119,수원,2019-04-22 7:00,10.6,0.8,100,0.21,0,9.6
119,수원,2019-04-22 8:00,14.1,0.6,81,0.77,0,15.2
119,수원,2019-04-22 9:00,16.9,2.9,68,1.5,0,20.8
119,수원,2019-04-22 10:00,20.6,2.6,56,2.18,0,25.6
119,수원,2019-04-22 11:00,21.9,1.5,48,2.73,0,29.4
119,수원,2019-04-22 12:00,24.1,1.2,36,3.05,0,32.8
119,수원,2019-04-22 13:00,25.7,1.3,29,3.16,0,33.9
119,수원,2019-04-22 14:00,26.7,1.3,26,3,0,33.7
119,수원,2019-04-22 15:00,28.4,2.1,26,2.6,1,32
119,수원,2019-04-22 16:00,28.2,1.4,23,2.01,3,29.1
119,수원,2019-04-22 17:00,27.2,2.7,32,1.45,6,26
119,수원,2019-04-22 18:00,25.3,2.6,36,0.71,5,21.9
119,수원,2019-04-22 19:00,22,3.5,49,0.21,5,19.1
119,수원,2019-04-22 20:00,19.4,2.4,56,0,4,17
119,수원,2019-04-22 21:00,17.2,1.6,63,,4,15.6
119,수원,2019-04-22 22:00,16.7,1.2,65,,3,14.8
119,수원,2019-04-22 23:00,15.6,0.1,73,,2,14
119,수원,2019-04-23 0:00,14.9,0,78,,7,13.7
119,수원,2019-04-23 1:00,14.9,0,80,,7,13.3
119,수원,2019-04-23 2:00,14.5,0.4,81,,8,13.1
119,수원,2019-04-23 3:00,14.1,0.2,85,,8,12.7
119,수원,2019-04-23 4:00,13.5,0,88,,7,12.3
119,수원,2019-04-23 5:00,13.3,0.3,88,,7,11.9
119,수원,2019-04-23 6:00,13.9,1.2,85,0,6,12.1
119,수원,2019-04-23 7:00,15.5,0.3,82,0.19,7,13.4
119,수원,2019-04-23 8:00,19.1,0.6,62,0.81,7,19.4
119,수원,2019-04-23 9:00,20.6,2,55,0.88,9,19.4
119,수원,2019-04-23 10:00,22.7,1,51,1.46,8,24.1
119,수원,2019-04-23 11:00,24,2,49,2.2,8,29.4
119,수원,2019-04-23 12:00,25,2.6,47,2.25,9,29.9
119,수원,2019-04-23 13:00,24.7,2.2,44,1.51,10,26.4
119,수원,2019-04-23 14:00,25.1,2.8,43,1.22,10,25.4
119,수원,2019-04-23 15:00,25,1.9,41,0.88,10,24
119,수원,2019-04-23 16:00,24.5,2.8,43,0.75,10,22.7
119,수원,2019-04-23 17:00,23.5,1.9,50,0.36,10,20.8
119,수원,2019-04-23 18:00,20.1,3.2,61,0.17,10,19
119,수원,2019-04-23 19:00,18.4,1.9,66,0.05,10,17.4
119,수원,2019-04-23 20:00,17.7,1.7,69,0,10,16.4
119,수원,2019-04-23 21:00,17.6,1.2,71,,10,16
119,수원,2019-04-23 22:00,17,0.6,75,,10,15.7
119,수원,2019-04-23 23:00,17,0,75,,10,15.5
119,수원,2019-04-24 0:00,16.8,0.3,78,,10,15.3
119,수원,2019-04-24 1:00,15.3,0.9,94,,10,15.2
119,수원,2019-04-24 2:00,15.2,0.3,100,,10,15.1
119,수원,2019-04-24 3:00,15.2,0.6,100,,10,15
119,수원,2019-04-24 4:00,15.2,0.9,100,,10,15.1
119,수원,2019-04-24 5:00,15.2,0.3,100,,10,15
119,수원,2019-04-24 6:00,15.1,0.1,100,0,10,14.9
119,수원,2019-04-24 7:00,15.6,0.9,100,0.06,10,15.4
119,수원,2019-04-24 8:00,16.3,1.2,99,0.28,10,17
119,수원,2019-04-24 9:00,17.6,0.4,91,0.68,10,19.9
119,수원,2019-04-24 10:00,19.3,0.8,81,1.54,10,24.6
119,수원,2019-04-24 11:00,21.9,1.5,75,2.33,8,29.1
119,수원,2019-04-24 12:00,21.6,2.9,75,2.19,8,26.4
119,수원,2019-04-24 13:00,23.7,1.8,67,3.06,3,30.5
119,수원,2019-04-24 14:00,25,2.6,60,3.05,5,30.5
119,수원,2019-04-24 15:00,24.3,3.9,60,1.89,6,27.1
119,수원,2019-04-24 16:00,22.3,3.9,63,1.1,7,23.9
119,수원,2019-04-24 17:00,21.1,4.8,61,1.48,2,21.8
119,수원,2019-04-24 18:00,19.5,3.1,61,0.77,0,19.3
119,수원,2019-04-24 19:00,18.7,1.6,64,0.25,0,17.7
119,수원,2019-04-24 20:00,17.2,0.9,79,0,2,16.6
119,수원,2019-04-24 21:00,17.2,1.4,76,,0,15.9
119,수원,2019-04-24 22:00,15.9,2.1,79,,2,15.1
119,수원,2019-04-24 23:00,14.7,0.8,85,,4,14.5
119,수원,2019-04-25 0:00,15,1.4,85,,1,14.2
119,수원,2019-04-25 1:00,14.8,0.9,88,,4,13.8
119,수원,2019-04-25 2:00,13.9,0.3,92,,6,13.5
119,수원,2019-04-25 3:00,15.3,0.3,87,,8,14.4
119,수원,2019-04-25 4:00,15.4,0,90,,8,14.6
119,수원,2019-04-25 5:00,16.1,1,89,,8,14.7
119,수원,2019-04-25 6:00,17.1,2.3,81,0,8,14.9
119,수원,2019-04-25 7:00,17.3,3.1,74,0.1,9,15.3
119,수원,2019-04-25 8:00,17.3,3.7,69,0.32,9,16.1
119,수원,2019-04-25 9:00,16.9,4.1,67,0.23,10,15.6
119,수원,2019-04-25 10:00,16.5,3.3,64,0.31,10,15.6
119,수원,2019-04-25 11:00,15.9,3.6,65,0.3,10,15.7
119,수원,2019-04-25 12:00,15.4,4.3,70,0.33,10,15.8
119,수원,2019-04-25 13:00,16,5.6,62,0.59,10,16.3
119,수원,2019-04-25 14:00,15.7,3.5,66,0.36,10,15.8
119,수원,2019-04-25 15:00,14,2.7,85,0.14,10,14.9
119,수원,2019-04-25 16:00,13.1,1.5,94,0.05,10,14.6
119,수원,2019-04-25 17:00,12.9,2,97,0.08,10,14.5
119,수원,2019-04-25 18:00,12.7,1.2,100,0.01,10,14.1
119,수원,2019-04-25 19:00,12.3,1.9,100,0,10,13.7
119,수원,2019-04-25 20:00,12.5,1.8,100,0,10,13.5
119,수원,2019-04-25 21:00,10.7,3.1,100,,10,12.8
119,수원,2019-04-25 22:00,9.9,2.5,100,,10,12.2
119,수원,2019-04-25 23:00,9.1,2,100,,10,11.7
119,수원,2019-04-26 0:00,8.7,1.8,100,,10,11.3
119,수원,2019-04-26 1:00,8.4,2.8,99,,10,10.8
119,수원,2019-04-26 2:00,8.2,1.8,98,,10,10.7
119,수원,2019-04-26 3:00,7.9,1.9,99,,10,10.5
119,수원,2019-04-26 4:00,7.6,2.9,96,,10,9.9
119,수원,2019-04-26 5:00,7.6,0.7,98,,10,10
119,수원,2019-04-26 6:00,7.8,1.2,97,0,10,10.1
119,수원,2019-04-26 7:00,8,1.1,96,0.02,10,10.3
119,수원,2019-04-26 8:00,8.4,1,91,0.09,10,10.7
119,수원,2019-04-26 9:00,9.1,0.3,86,0.2,10,11.6
119,수원,2019-04-26 10:00,9.2,0.5,90,0.27,10,11.8
119,수원,2019-04-26 11:00,9.3,0.6,94,0.2,10,12
119,수원,2019-04-26 12:00,9.3,0.3,98,0.17,10,12.1
119,수원,2019-04-26 13:00,10.8,2.1,85,0.58,10,13.7
119,수원,2019-04-26 14:00,10.2,2.5,81,0.33,10,12.6
119,수원,2019-04-26 15:00,10.2,2,79,0.3,10,12.5
119,수원,2019-04-26 16:00,9.3,0.9,96,0.22,10,12.6
119,수원,2019-04-26 17:00,9.3,2.5,87,0.32,10,12.3
119,수원,2019-04-26 18:00,9.1,3.1,84,0.25,10,11.3
119,수원,2019-04-26 19:00,9.2,1.7,83,0.07,10,10.8
119,수원,2019-04-26 20:00,8.8,0,89,0,10,10.5
119,수원,2019-04-26 21:00,9.1,1.5,83,,8,10.1
119,수원,2019-04-26 22:00,7.8,0.8,84,,7,8.7
119,수원,2019-04-26 23:00,7.2,1.5,86,,0,7.7
119,수원,2019-04-27 0:00,7.2,1.5,79,,0,7.2
119,수원,2019-04-27 1:00,5.4,0.5,96,,0,6.4
119,수원,2019-04-27 2:00,6.7,2.1,83,,0,6.1
119,수원,2019-04-27 3:00,4.9,0.4,95,,0,5.6
119,수원,2019-04-27 4:00,4.1,0.2,99,,0,5.2
119,수원,2019-04-27 5:00,3.7,0.1,100,,0,4.8
119,수원,2019-04-27 6:00,4.1,0.8,100,0.01,0,4.7
119,수원,2019-04-27 7:00,6.9,0.2,96,0.34,0,5.8
119,수원,2019-04-27 8:00,9.1,0.5,70,1.01,1,13.1
119,수원,2019-04-27 9:00,12,1.4,59,1.77,2,17.9
119,수원,2019-04-27 10:00,13.7,1.8,53,2.42,3,22.2
119,수원,2019-04-27 11:00,15.6,1.9,50,2.92,1,25.3
119,수원,2019-04-27 12:00,15.9,2.3,44,3.24,3,26.4
119,수원,2019-04-27 13:00,17.1,1.7,37,3.13,4,25.3
119,수원,2019-04-27 14:00,17.5,2.6,41,1.76,6,21.6
119,수원,2019-04-27 15:00,18,2.9,44,2.49,6,22.3
119,수원,2019-04-27 16:00,16.6,3.2,44,1.51,9,19
119,수원,2019-04-27 17:00,15.4,2.9,51,0.89,9,16.9
119,수원,2019-04-27 18:00,13.8,2.5,53,0.69,6,14.3
119,수원,2019-04-27 19:00,12.8,2.3,56,0.14,9,12.9
119,수원,2019-04-27 20:00,11.5,1.9,64,0,7,11.6
119,수원,2019-04-27 21:00,11.3,1.4,69,,10,11.5
119,수원,2019-04-27 22:00,11.5,1.6,61,,10,11.1
119,수원,2019-04-27 23:00,11.3,1.8,62,,10,10.9
119,수원,2019-04-28 0:00,11.2,1,63,,10,10.8
119,수원,2019-04-28 1:00,10.7,0.9,73,,10,10.7
119,수원,2019-04-28 2:00,10.5,0.8,77,,10,10.7
119,수원,2019-04-28 3:00,10.3,0.8,76,,10,10.5
119,수원,2019-04-28 4:00,10.1,0.4,77,,10,10.3
119,수원,2019-04-28 5:00,9.9,0.4,82,,10,10.4
119,수원,2019-04-28 6:00,9.7,1.9,83,0,10,10.2
119,수원,2019-04-28 7:00,9.8,0,86,0.02,10,10.6
119,수원,2019-04-28 8:00,10.5,0.5,81,0.14,10,11.2
119,수원,2019-04-28 9:00,11.1,1.4,81,0.34,10,12.2
119,수원,2019-04-28 10:00,11.9,0.8,77,0.43,10,13.6
119,수원,2019-04-28 11:00,12.9,0.8,62,0.93,10,16.7
119,수원,2019-04-28 12:00,14.5,1.4,56,2.12,8,21
119,수원,2019-04-28 13:00,15.3,1.8,49,2.17,9,20.9
119,수원,2019-04-28 14:00,15.5,1.1,50,0.91,9,18.4
119,수원,2019-04-28 15:00,16.1,3.5,45,2.04,9,19.7
119,수원,2019-04-28 16:00,15.9,1.6,48,0.75,9,17.5
119,수원,2019-04-28 17:00,15.4,2.3,46,0.48,9,15.7
119,수원,2019-04-28 18:00,14.9,1.9,47,0.19,9,14.3
119,수원,2019-04-28 19:00,14.2,2.1,49,0.18,7,12.9
119,수원,2019-04-28 20:00,12.6,1.5,55,0,5,11.2
119,수원,2019-04-28 21:00,11.6,0.9,61,,6,10.5
119,수원,2019-04-28 22:00,10,0.6,73,,6,9.9
119,수원,2019-04-28 23:00,9.1,0.3,79,,6,9.2
119,수원,2019-04-29 0:00,8.4,0.7,86,,6,8.8
119,수원,2019-04-29 1:00,8.5,0.8,87,,7,8.7
119,수원,2019-04-29 2:00,8.3,0,91,,10,8.8
119,수원,2019-04-29 3:00,8,0.3,92,,8,8.6
119,수원,2019-04-29 4:00,7.6,0.8,91,,9,8.3
119,수원,2019-04-29 5:00,7.6,0,92,,9,8.3
119,수원,2019-04-29 6:00,7.8,0,94,0,8,8.4
119,수원,2019-04-29 7:00,9.4,0.1,89,0.17,9,9.6
119,수원,2019-04-29 8:00,12.8,1.6,61,0.74,7,13.5
119,수원,2019-04-29 9:00,15,2.1,51,1.2,8,16.2
119,수원,2019-04-29 10:00,14.9,2.5,54,0.95,9,15.2
119,수원,2019-04-29 11:00,15.6,2.5,52,0.96,9,15.9
119,수원,2019-04-29 12:00,16,1.2,54,0.8,10,16.1
119,수원,2019-04-29 13:00,16.1,1.1,53,0.56,10,15.5
119,수원,2019-04-29 14:00,15.8,1.5,49,0.38,10,14.7
119,수원,2019-04-29 15:00,14.3,1.4,71,0.27,10,14.5
119,수원,2019-04-29 16:00,14.2,1.2,74,0.36,10,14.9
119,수원,2019-04-29 17:00,13.8,0.8,75,0.3,10,14.8
119,수원,2019-04-29 18:00,15.3,1.1,62,0.66,3,14.9
119,수원,2019-04-29 19:00,14.3,1.6,66,0.27,2,12.6
119,수원,2019-04-29 20:00,11.9,0.7,80,0.01,0,11.1
119,수원,2019-04-29 21:00,10.6,0.4,92,,0,10.2
119,수원,2019-04-29 22:00,9.8,0.6,96,,3,9.6
119,수원,2019-04-29 23:00,9.2,0.1,99,,1,9.1
119,수원,2019-04-30 0:00,9,0.2,100,,1,8.7
119,수원,2019-04-30 1:00,8.6,0,100,,4,8.4
119,수원,2019-04-30 2:00,8.5,0.6,100,,1,8.1
119,수원,2019-04-30 3:00,7.9,0.5,100,,0,7.8
119,수원,2019-04-30 4:00,7.5,0.2,100,,0,7.5
119,수원,2019-04-30 5:00,7.8,0.7,100,,0,7.3
119,수원,2019-04-30 6:00,7.7,0.4,100,0.01,4,7.4
119,수원,2019-04-30 7:00,10.1,0.1,100,0.27,8,9.6
119,수원,2019-04-30 8:00,12.9,0,83,0.67,7,13.6
119,수원,2019-04-30 9:00,16.6,1,58,1.39,8,18.2
119,수원,2019-04-30 10:00,17.8,0.7,56,1.85,8,20.7
119,수원,2019-04-30 11:00,19.5,1.3,55,2.6,7,25.3
119,수원,2019-04-30 12:00,20,1.2,53,2.66,8,26.6
119,수원,2019-04-30 13:00,21.7,1.5,49,3.04,7,28.5
119,수원,2019-04-30 14:00,22.9,3,46,2.9,6,28.1
119,수원,2019-04-30 15:00,22.2,4.1,45,2.6,1,26.2
119,수원,2019-04-30 16:00,20.8,3.5,44,2.11,3,23.5
119,수원,2019-04-30 17:00,20.2,2.9,42,1.41,3,20.9
119,수원,2019-04-30 18:00,17.6,3.2,49,0.67,5,17.6
119,수원,2019-04-30 19:00,16.1,3.4,55,0.23,6,15.4
119,수원,2019-04-30 20:00,14.6,2.9,63,0,7,13.8
119,수원,2019-04-30 21:00,13.7,2.4,66,,4,12.8
119,수원,2019-04-30 22:00,12.7,1.3,65,,5,12
119,수원,2019-04-30 23:00,11.9,1.1,69,,4,11.4
119,수원,2019-05-01 0:00,11.8,1.5,70,,4,10.9
119,수원,2019-05-01 1:00,11.5,1.2,72,,7,10.8
119,수원,2019-05-01 2:00,10.5,0.8,79,,5,10.3
119,수원,2019-05-01 3:00,10.4,0.7,79,,3,10
119,수원,2019-05-01 4:00,10.1,0.2,84,,7,10.2
119,수원,2019-05-01 5:00,9.7,1.1,82,,4,9.7
119,수원,2019-05-01 6:00,9.4,1.5,85,0,4,9.3
119,수원,2019-05-01 7:00,10.5,0.3,83,0.24,0,10.6
119,수원,2019-05-01 8:00,12.8,0.5,74,0.78,1,14.4
119,수원,2019-05-01 9:00,14.3,1,71,1.44,0,18.5
119,수원,2019-05-01 10:00,16.8,1.5,62,2.13,0,22
119,수원,2019-05-01 11:00,19.1,3,59,2.64,1,25.3
119,수원,2019-05-01 12:00,19.6,3.5,56,3.15,1,27.9
